year,month,date,hour,cloud_type,cloud_fraction,p01mm,precip_m,temp_F,temp_C,relh,es,ea,albedo,cumulative,eps_all,lw_down,lw_up,lw_net,datetime,J,LST,Gamma,E0,delta,Et,t_delta_SN,Ccloud,cos_Z,HK_in,HK_star,sw_net,Q_precip,,Qcum,0
2023,Oct,10/4/2023,18,Scattered,0.1875,0,0,44.6,7,32.02666667,10.02,3.21,0.497571659,0,0.670360766,234.1284309,349.2573594,-115.1289285,10/4/2023 18:00,277,18,4.751120945,0.999433273,-0.070321573,0.194182888,6.000722888,0.25,-0.043363424,0,0,0,0,-115.1289285,4070.367874,
2023,Oct,10/4/2023,19,Clear,0,0,0,44.6,7,30.04,10.02,3.01,0.49769009,0,0.669753029,233.9161743,349.2573594,-115.3411851,10/4/2023 19:00,277,19,4.751120945,0.999433273,-0.070321573,0.194182888,7.000722888,0,-0.246932792,0,0,0,0,-115.3411851,3955.026688,
2023,Oct,10/4/2023,20,Broken,0.5,0,0,45.8,7.7,26.88,10.49,2.82,0.497802746,0,0.669154429,236.0516979,352.7611679,-116.70947,10/4/2023 20:00,277,20,4.751120945,0.999433273,-0.070321573,0.194182888,8.000722888,0.75,-0.436619099,0,0,0,0,-116.70947,3838.317218,
2023,Oct,10/4/2023,21,Broken,0.458333333,0,0,47.6,8.7,27.31666667,11.23,3.07,0.497909907,0,0.66993766,239.7119072,357.8122587,-118.1003516,10/4/2023 21:00,277,21,4.751120945,0.999433273,-0.070321573,0.194182888,9.000722888,0.75,-0.599495538,0,0,0,0,-118.1003516,3720.216867,
2023,Oct,10/4/2023,22,Clear,0,0,0,49.4,9.7,29.37666667,12.01,3.53,0.498011842,0,0.671290533,243.623015,362.9174003,-119.2943852,10/4/2023 22:00,277,22,4.751120945,0.999433273,-0.070321573,0.194182888,10.00072289,0,-0.724462347,0,0,0,0,-119.2943852,3600.922482,
2023,Oct,10/4/2023,23,Scattered,0.25,0,0,50.6,10.3,33.96,12.56,4.27,0.498093091,0,0.673272568,246.4221962,366.0065893,-119.5843931,10/4/2023 23:00,277,23,4.751120945,0.999433273,-0.070321573,0.194182888,11.00072289,0.25,-0.803003247,0,0,0,0,-119.5843931,3481.338089,
2023,Oct,10/5/2023,0,Clear,0,0,0,50.6,10.3,42.80333333,12.56,5.38,0.498159473,0,0.675907741,247.3866868,366.0065893,-118.6199025,10/5/2023,278,0,4.768335151,1.000022436,-0.077066747,0.199465721,-11.99399428,0,-0.833510502,0,0,0,0,-118.6199025,3362.718186,
2023,Oct,10/5/2023,1,Clear,0,0,0,49.4,9.7,44.63333333,12.01,5.36,0.49892701,0,0.675863182,245.282509,362.9174003,-117.6348913,10/5/2023 1:00,278,1,4.768335151,1.000022436,-0.077066747,0.199465721,-10.99399428,0,-0.806402875,0,0,0,0,-117.6348913,3245.083295,
2023,Oct,10/5/2023,2,Clear,0,0,0,48.2,9,53.97333333,11.48,6.2,0.496722082,0,0.677657969,243.5083328,359.3381084,-115.8297757,10/5/2023 2:00,278,2,4.768335151,1.000022436,-0.077066747,0.199465721,-9.993994279,0,-0.727567173,0,0,0,0,-115.8297757,3129.253519,
2023,Oct,10/5/2023,3,Clear,0,0,0,46.4,8,57.84333333,10.73,6.21,0.496881948,0,0.677678455,240.0817174,354.2708426,-114.1891252,10/5/2023 3:00,278,3,4.768335151,1.000022436,-0.077066747,0.199465721,-8.993994279,0,-0.602375918,0,0,0,0,-114.1891252,3015.064394,
2023,Oct,10/5/2023,4,Clear,0,0,0,43.4,6.3,63.46666667,9.57,6.08,0.49703388,0,0.677410615,234.2348508,345.7797171,-111.5448663,10/5/2023 4:00,278,4,4.768335151,1.000022436,-0.077066747,0.199465721,-7.993994279,0,-0.439360688,0,0,0,0,-111.5448663,2903.519528,
2023,Oct,10/5/2023,5,Clear,0,0,0,41.6,5.3,69.67,8.93,6.22,0.49717867,0,0.677698923,230.9982783,340.8567885,-109.8585102,10/5/2023 5:00,278,5,4.768335151,1.000022436,-0.077066747,0.199465721,-6.993994279,0,-0.249630701,0,0,0,0,-109.8585102,2793.661017,
2023,Oct,10/5/2023,16,Clear,0,0,0,39.8,4.3,69.67,8.33,5.8,0.497316268,0,0.676822178,227.403192,335.9866143,-108.5834223,10/5/2023 16:00,278,16,4.768335151,1.000022436,-0.077066747,0.199465721,4.006005721,0,0.344657055,487.647252,245.1323405,245.1323405,0,136.5489182,2930.209936,
2023,Oct,10/5/2023,17,Clear,0,0,0,37.4,3,23.65,7.58,1.79,0.497447155,0,0.665433135,219.4156859,329.7336341,-110.3179482,10/5/2023 17:00,278,17,4.768335151,1.000022436,-0.077066747,0.199465721,5.006005721,0,0.154927068,219.2027061,110.1609436,110.1609436,0,-0.15700458,2930.052931,
2023,Oct,10/5/2023,18,Clear,0,0,0,37.4,3,20.28,7.58,1.54,0.499268597,0,0.664360782,219.062095,329.7336341,-110.6715391,10/5/2023 18:00,278,18,4.768335151,1.000022436,-0.077066747,0.199465721,6.006005721,0,-0.04858789,0,0,0,0,-110.6715391,2819.381392,
2023,Oct,10/5/2023,19,Clear,0,0,0,51.8,11,19.68,13.13,2.58,0.499304268,0,0.66836529,247.0515528,369.6355221,-122.5839694,10/5/2023 19:00,278,19,4.768335151,1.000022436,-0.077066747,0.199465721,7.006005721,0,-0.252018612,0,0,0,0,-122.5839694,2696.797423,
2023,Oct,10/5/2023,20,Clear,0,0,0,50.6,10.3,18.86666667,12.56,2.37,0.4993382,0,0.667640719,244.3609026,366.0065893,-121.6456868,10/5/2023 20:00,278,20,4.768335151,1.000022436,-0.077066747,0.199465721,8.006005721,0,-0.44150163,0,0,0,0,-121.6456868,2575.151736,
2023,Oct,10/5/2023,21,Clear,0,0,0,52.7,11.5,19.94,13.57,2.71,0.499370476,0,0.668797566,248.9559413,372.2440901,-123.2881488,10/5/2023 21:00,278,21,4.768335151,1.000022436,-0.077066747,0.199465721,9.006005721,0,-0.60412399,0,0,0,0,-123.2881488,2451.863587,
2023,Oct,10/5/2023,22,Clear,0,0,0,53.6,12,21.53,14.03,3.02,0.499401179,0,0.669783942,251.0795225,374.8664406,-123.7869182,10/5/2023 22:00,278,22,4.768335151,1.000022436,-0.077066747,0.199465721,10.00600572,0,-0.728803246,0,0,0,0,-123.7869182,2328.076669,
2023,Oct,10/5/2023,23,Clear,0,0,0,54.2,12.3,22.09666667,14.34,3.17,0.499430383,0,0.67024095,252.3098509,376.4464867,-124.1366358,10/5/2023 23:00,278,23,4.768335151,1.000022436,-0.077066747,0.199465721,11.00600572,0,-0.807042714,0,0,0,0,-124.1366358,2203.940033,
2023,Oct,10/6/2023,0,Clear,0,0,0,53.6,12,24.89666667,14.03,3.49,0.499458164,0,0.671176977,251.6017243,374.8664406,-123.2647164,10/6/2023,279,0,4.785549357,1.000612269,-0.08379744,0.20462356,-11.98883644,0,-0.837207932,0,0,0,0,-123.2647164,2080.675317,
2023,Oct,10/6/2023,1,Clear,0,0,0,51.8,11,31.33333333,13.13,4.11,0.499484589,0,0.672861616,248.7135546,369.6355221,-120.9219675,10/6/2023 1:00,279,1,4.785549357,1.000612269,-0.08379744,0.20462356,-10.98883644,0,-0.809840486,0,0,0,0,-120.9219675,1959.753349,
2023,Oct,10/6/2023,2,Clear,0,0,0,56,13.3,39.39,15.31,6.03,0.499509727,0,0.677306711,258.5614319,381.7494018,-123.1879699,10/6/2023 2:00,279,2,4.785549357,1.000612269,-0.08379744,0.20462356,-9.98883644,0,-0.730791891,0,0,0,0,-123.1879699,1836.565379,
2023,Oct,10/6/2023,3,Clear,0,0,0,52.4,11.3,44.02666667,13.43,5.91,0.499533637,0,0.677055279,251.3222503,371.1990117,-119.8767614,10/6/2023 3:00,279,3,4.785549357,1.000612269,-0.08379744,0.20462356,-8.98883644,0,-0.60544918,0,0,0,0,-119.8767614,1716.688618,
2023,Oct,10/6/2023,4,Clear,0,0,0,49.4,9.7,52.99333333,12.01,6.37,0.498962091,0,0.678003652,246.0593227,362.9174003,-116.8580776,10/6/2023 4:00,279,4,4.785549357,1.000612269,-0.08379744,0.20462356,-7.98883644,0,-0.442354251,0,0,0,0,-116.8580776,1599.83054,
2023,Oct,10/6/2023,5,Clear,0,0,0,45.8,7.7,56.74,10.49,5.95,0.49901271,0,0.677139417,238.8684915,352.7611679,-113.8926764,10/6/2023 5:00,279,5,4.785549357,1.000612269,-0.08379744,0.20462356,-6.98883644,0,-0.252621753,0,0,0,0,-113.8926764,1485.937864,
2023,Oct,10/6/2023,6,Clear,0,0,0,44.6,7,60.79,10.02,6.09,0.499060861,0,0.677431336,236.5978795,349.2573594,-112.6594798,10/6/2023 6:00,279,6,4.785549357,1.000612269,-0.08379744,0.20462356,-5.98883644,0,-0.049181644,0,0,0,0,-112.6594798,1373.278384,
2023,Oct,10/6/2023,7,Clear,0,0,0,42.8,6,63.70333333,9.35,5.96,0.499106663,0,0.6771604,233.1444816,344.2972768,-111.1527951,10/6/2023 7:00,279,7,4.785549357,1.000612269,-0.08379744,0.20462356,-4.98883644,0,0.15410197,218.1638949,109.2768413,109.2768413,0,-1.875953785,1371.40243,
2023,Oct,10/6/2023,8,Clear,0,0,0,41.6,5.3,65.16,8.93,5.82,0.499150232,0,0.67686475,230.7139448,340.8567885,-110.1428437,10/6/2023 8:00,279,8,4.785549357,1.000612269,-0.08379744,0.20462356,-3.98883644,0,0.343375646,486.1207709,243.4734753,243.4734753,0,133.3306316,1504.733062,
2023,Oct,10/6/2023,9,Clear,0,0,0,41,5,70.00666667,8.73,6.11,0.499191675,0,0.677472718,229.927611,339.3902142,-109.4626032,10/6/2023 9:00,279,9,4.785549357,1.000612269,-0.08379744,0.20462356,-2.98883644,0,0.505740697,715.9828022,358.5701479,358.5701479,0,249.1075447,1753.840607,
2023,Oct,10/7/2023,23,Clear,0,0,0,39.2,4,68.16,8.14,5.55,0.499231098,0,0.676282682,226.2407632,334.5357926,-108.2950295,10/7/2023 23:00,280,23,4.802763564,1.001202595,-0.090511892,0.209650279,11.01619028,0,-0.814961529,0,0,0,0,-108.2950295,1645.545577,
2023,Oct,10/8/2023,0,Clear,0,0,0,38.6,3.7,19.94,7.95,1.58,0.499933649,0,0.664538398,221.3508787,333.0896746,-111.7387959,10/8/2023,281,0,4.81997777,1.001793238,-0.09720833,0.214539876,-11.97892012,0,-0.844457973,0,0,0,0,-111.7387959,1533.806781,
2023,Oct,10/8/2023,1,Scattered,0.25,0,0,55.4,13,19.71,14.98,2.95,0.499936885,0,0.669566332,254.5374376,380.1526829,-125.6152453,10/8/2023 1:00,281,1,4.81997777,1.001793238,-0.09720833,0.214539876,-10.97892012,0.25,-0.816596807,0,0,0,0,-125.6152453,1408.191536,
2023,Oct,10/8/2023,2,Clear,0,0,0,59,15,24.37,17.06,4.16,0.499939963,0,0.672991,263.0672658,390.8926951,-127.8254293,10/8/2023 2:00,281,2,4.81997777,1.001793238,-0.09720833,0.214539876,-9.978920124,0,-0.737153855,0,0,0,0,-127.8254293,1280.366107,
2023,Oct,10/8/2023,3,Clear,0,0,0,60.2,15.7,32.23,17.81,5.74,0.499942891,0,0.676693948,267.0944348,394.7049259,-127.6104911,10/8/2023 3:00,281,3,4.81997777,1.001793238,-0.09720833,0.214539876,-8.978920124,0,-0.611543024,0,0,0,0,-127.6104911,1152.755615,
2023,Oct,10/8/2023,4,Clear,0,0,0,60.8,16,39.72666667,18.19,7.23,0.499945676,0,0.679674516,269.3871231,396.3472465,-126.9601234,10/8/2023 4:00,281,4,4.81997777,1.001793238,-0.09720833,0.214539876,-7.978920124,0,-0.448324482,0,0,0,0,-126.9601234,1025.795492,
2023,Oct,10/8/2023,5,Clear,0,0,0,60.8,16,45.71,18.19,8.31,0.499948325,0,0.681614224,270.1559208,396.3472465,-126.1913257,10/8/2023 5:00,281,5,4.81997777,1.001793238,-0.09720833,0.214539876,-6.978920124,0,-0.258621305,0,0,0,0,-126.1913257,899.6041664,
2023,Oct,10/8/2023,6,Clear,0,0,0,60.8,16,46.78666667,18.19,8.51,0.499950846,0,0.681956657,270.2916431,396.3472465,-126.0556035,10/8/2023 6:00,281,6,4.81997777,1.001793238,-0.09720833,0.214539876,-5.978920124,0,-0.055361451,0,0,0,0,-126.0556035,773.5485629,
2023,Oct,10/8/2023,7,Clear,0,0,0,59.6,15.3,48.95,17.43,8.53,0.499953243,0,0.681990634,267.6970853,392.5231108,-124.8260255,10/8/2023 7:00,281,7,4.81997777,1.001793238,-0.09720833,0.214539876,-4.978920124,0,0.147603258,209.2102236,104.6148938,104.6148938,0,-20.21113168,753.3374313,
2023,Oct,10/8/2023,8,Clear,0,0,0,59,15,52.45,17.06,8.95,0.499955523,0,0.682693425,266.8598727,390.8926951,-124.0328224,10/8/2023 8:00,281,8,4.81997777,1.001793238,-0.09720833,0.214539876,-3.978920124,0,0.336441111,476.8656274,238.4540232,238.4540232,0,114.4212008,867.7586321,
2023,Oct,10/8/2023,9,Clear,0,0,0,55.4,13,54.96333333,14.98,8.23,0.499957692,0,0.681475874,259.064882,380.1526829,-121.087801,10/8/2023 9:00,281,9,4.81997777,1.001793238,-0.09720833,0.214539876,-2.978920124,0,0.498283122,706.2576053,353.158683,353.158683,0,232.070882,1099.829514,
2023,Oct,10/8/2023,10,Clear,0,0,0,51.2,10.7,56.22,12.84,7.22,0.499959756,0,0.67965578,250.1656448,368.0769768,-117.911332,10/8/2023 10:00,281,10,4.81997777,1.001793238,-0.09720833,0.214539876,-1.978920124,0,0.622100025,881.7534733,440.9122219,440.9122219,0,323.0008899,1422.830404,
2023,Oct,10/8/2023,11,Clear,0,0,0,48.2,9,56.22,11.48,6.46,0.499961719,0,0.67818448,243.6975282,359.3381084,-115.6405802,10/8/2023 11:00,281,11,4.81997777,1.001793238,-0.09720833,0.214539876,-0.978920124,0,0.699453902,991.3934778,495.7346905,495.7346905,0,380.0941102,1802.924514,
2023,Oct,10/8/2023,12,Clear,0,0,0,45.8,7.7,58.93333333,10.49,6.18,0.499963586,0,0.677616938,239.0369426,352.7611679,-113.7242253,10/8/2023 12:00,281,12,4.81997777,1.001793238,-0.09720833,0.214539876,0.021079876,0,0.725073214,1027.705834,513.8903398,513.8903398,0,400.1661145,2203.090629,
2023,Oct,10/8/2023,13,Clear,0,0,0,45.2,7.3,58.93333333,10.25,6.04,0.499965362,0,0.677327532,237.5765468,350.7557799,-113.1792331,10/8/2023 13:00,281,13,4.81997777,1.001793238,-0.09720833,0.214539876,1.021079876,0,0.697212048,988.2159144,494.142187,494.142187,0,380.9629539,2584.053583,
2023,Oct,10/8/2023,14,Clear,0,0,0,44,6.7,56.22,9.79,5.51,0.499967051,0,0.676195065,235.1561281,347.7637449,-112.6076168,10/8/2023 14:00,281,14,4.81997777,1.001793238,-0.09720833,0.214539876,2.021079876,0,0.617769096,875.614892,437.8362966,437.8362966,0,325.2286799,2909.282263,
2023,Oct,10/8/2023,15,Clear,0,0,0,42.8,6,50.12333333,9.35,4.69,0.499968658,0,0.674311235,232.1635219,344.2972768,-112.1337549,10/8/2023 15:00,281,15,4.81997777,1.001793238,-0.09720833,0.214539876,3.021079876,0,0.492158264,697.5763405,348.8100337,348.8100337,0,236.6762788,3145.958541,
2023,Oct,10/8/2023,16,Clear,0,0,0,41.6,5.3,37.43,8.93,3.34,0.499970186,0,0.670744492,228.6278133,340.8567885,-112.2289751,10/8/2023 16:00,281,16,4.81997777,1.001793238,-0.09720833,0.214539876,4.021079876,0,0.328939723,466.2332927,233.1305466,233.1305466,0,120.9015715,3266.860113,
2023,Oct,10/8/2023,17,Clear,0,0,0,41,5,25.57333333,8.73,2.23,0.49993083,0,0.667137789,226.420037,339.3902142,-112.9701772,10/8/2023 17:00,281,17,4.81997777,1.001793238,-0.09720833,0.214539876,5.021079876,0,0.139236546,197.3513952,98.68934841,98.68934841,0,-14.28082883,3252.579284,
2023,Oct,10/8/2023,18,Clear,0,0,0,41,5,17.78,8.73,1.55,0.499980015,0,0.664405418,225.4926972,339.3902142,-113.8975171,10/8/2023 18:00,281,18,4.81997777,1.001793238,-0.09720833,0.214539876,6.021079876,0,-0.064023309,0,0,0,0,-113.8975171,3138.681767,
2023,Oct,10/8/2023,19,Clear,0,0,0,39.8,4.3,11.15,8.33,0.93,0.49998099,0,0.661262477,222.1753407,335.9866143,-113.8112736,10/8/2023 19:00,281,19,4.81997777,1.001793238,-0.09720833,0.214539876,7.021079876,0,-0.266988017,0,0,0,0,-113.8112736,3024.870493,
2023,Oct,10/8/2023,20,Clear,0,0,0,39.8,4.3,9.373333333,8.33,0.78,0.499981917,0,0.660342101,221.8661067,335.9866143,-114.1205077,10/8/2023 20:00,281,20,4.81997777,1.001793238,-0.09720833,0.214539876,8.021079876,0,-0.455825871,0,0,0,0,-114.1205077,2910.749986,
2023,Oct,10/8/2023,21,Clear,0.125,0,0,41,5,10.60333333,8.73,0.93,0.499982799,0,0.661262477,224.4260137,339.3902142,-114.9642006,10/8/2023 21:00,281,21,4.81997777,1.001793238,-0.09720833,0.214539876,9.021079876,0,-0.617667882,0,0,0,0,-114.9642006,2795.785785,
2023,Oct,10/8/2023,22,Scattered,0.125,0,0,44,6.7,8.756666667,9.79,0.86,0.499983638,0,0.660843621,229.8174524,347.7637449,-117.9462925,10/8/2023 22:00,281,22,4.81997777,1.001793238,-0.09720833,0.214539876,10.02107988,0.25,-0.741484784,0,0,0,0,-117.9462925,2677.839493,
2023,Oct,10/8/2023,23,Clear,0,0,0,49.4,9.7,12.12333333,12.01,1.46,0.499984436,0,0.663997899,240.9763914,362.9174003,-121.9410089,10/8/2023 23:00,281,23,4.81997777,1.001793238,-0.09720833,0.214539876,11.02107988,0,-0.818838661,0,0,0,0,-121.9410089,2555.898484,
2023,Oct,10/9/2023,0,Clear,0,0,0,55.4,13,19.85333333,14.98,2.97,0.499985195,0,0.669628798,254.5611841,380.1526829,-125.5914989,10/9/2023,282,0,4.837191976,1.002384022,-0.103884963,0.219286478,-11.97417352,0,-0.848009174,0,0,0,0,-125.5914989,2430.306985,
2023,Oct,10/9/2023,1,Clear,0,0,0,60.8,16,19.24666667,18.19,3.5,0.499985917,0,0.671205434,266.0304257,396.3472465,-130.3168209,10/9/2023 1:00,282,1,4.837191976,1.002384022,-0.103884963,0.219286478,-10.97417352,0,-0.819914744,0,0,0,0,-130.3168209,2299.990164,
2023,Oct,10/9/2023,2,Clear,0,0,0,56,13.3,19.16,15.31,2.93,0.499986604,0,0.66950363,255.5826104,381.7494018,-126.1667915,10/9/2023 2:00,282,2,4.837191976,1.002384022,-0.103884963,0.219286478,-9.974173522,0,-0.740290844,0,0,0,0,-126.1667915,2173.823373,
2023,Oct,10/9/2023,3,Clear,0,0,0,55.4,13,26.33666667,14.98,3.95,0.499987257,0,0.672441474,255.6304304,380.1526829,-124.5222526,10/9/2023 3:00,282,3,4.837191976,1.002384022,-0.103884963,0.219286478,-8.974173522,0,-0.614563712,0,0,0,0,-124.5222526,2049.30112,
2023,Oct,10/9/2023,4,Clear,0,0,0,51.8,11,33.36333333,13.13,4.38,0.499987879,0,0.673550036,248.9680193,369.6355221,-120.6675028,10/9/2023 4:00,282,4,4.837191976,1.002384022,-0.103884963,0.219286478,-7.974173522,0,-0.451301443,0,0,0,0,-120.6675028,1928.633617,
2023,Oct,10/9/2023,5,Clear,0,0,0,48.2,9,36.48,11.48,4.19,0.49998847,0,0.673068207,241.8590563,359.3381084,-117.4790521,10/9/2023 5:00,282,5,4.837191976,1.002384022,-0.103884963,0.219286478,-6.974173522,0,-0.261630092,0,0,0,0,-117.4790521,1811.154565,
2023,Oct,10/9/2023,6,Clear,0,0,0,46.4,8,40.08666667,10.73,4.3,0.499989032,0,0.673348641,238.5477904,354.2708426,-115.7230523,10/9/2023 6:00,282,6,4.837191976,1.002384022,-0.103884963,0.219286478,-5.974173522,0,-0.058475447,0,0,0,0,-115.7230523,1695.431513,
2023,Oct,10/9/2023,7,Clear,0,0,0,44.6,7,43.11333333,10.02,4.32,0.499989567,0,0.673399188,235.1896224,349.2573594,-114.067737,10/9/2023 7:00,282,7,4.837191976,1.002384022,-0.103884963,0.219286478,-4.974173522,0,0.144317839,204.6741596,102.3392152,102.3392152,0,-11.72852186,1683.702991,
2023,Oct,10/9/2023,8,Clear,0,0,0,43.4,6.3,42.01333333,9.57,4.02,0.499990076,0,0.672626452,232.5805842,345.7797171,-113.199133,10/9/2023 8:00,282,8,4.837191976,1.002384022,-0.103884963,0.219286478,-3.974173522,0,0.332929737,472.1669526,236.0881621,236.0881621,0,122.8890291,1806.59202,
2023,Oct,10/9/2023,9,Clear,0,0,0,43.4,6.3,48.39,9.57,4.63,0.49999056,0,0.674166203,233.1129989,345.7797171,-112.6667183,10/9/2023 9:00,282,9,4.837191976,1.002384022,-0.103884963,0.219286478,-2.974173522,0,0.494506659,701.318255,350.665748,350.665748,0,237.9990297,2044.59105,
2023,Oct,10/9/2023,10,Clear,0,0,0,41,5,47.21,8.73,4.12,0.49999102,0,0.672887564,228.3714544,339.3902142,-111.0187598,10/9/2023 10:00,282,10,4.837191976,1.002384022,-0.103884963,0.219286478,-1.974173522,0,0.618037404,876.5117844,438.2637633,438.2637633,0,327.2450034,2371.836053,
2023,Oct,10/9/2023,11,Clear,0,0,0,41,5,48.39,8.73,4.22,0.499971641,0,0.6731451,228.4588598,339.3902142,-110.9313544,10/9/2023 11:00,282,11,4.837191976,1.002384022,-0.103884963,0.219286478,-0.974173522,0,0.695103557,985.8083912,492.9321522,492.9321522,0,382.0007977,2753.836851,
2023,Oct,10/9/2023,12,Clear,0,0,0,41,5,48.39,8.73,4.22,0.499973024,0,0.6731451,228.4588598,339.3902142,-110.9313544,10/9/2023 12:00,282,12,4.837191976,1.002384022,-0.103884963,0.219286478,0.025826478,0,0.720453186,1021.759692,510.9074091,510.9074091,0,399.9760547,3153.812906,
2023,Oct,10/9/2023,13,Clear,0,0,0,41,5,50.72333333,8.73,4.43,0.499974339,0,0.673674845,228.63865,339.3902142,-110.7515642,10/9/2023 13:00,282,13,4.837191976,1.002384022,-0.103884963,0.219286478,1.025826478,0,0.692358757,981.9156659,490.9830299,490.9830299,0,380.2314657,3534.044371,
2023,Oct,10/9/2023,14,Clear,0,0,0,39.8,4.3,48.39,8.33,4.03,0.499975591,0,0.672652727,226.0023125,335.9866143,-109.9843018,10/9/2023 14:00,282,14,4.837191976,1.002384022,-0.103884963,0.219286478,2.025826478,0,0.612734857,868.9916166,434.5170195,434.5170195,0,324.5327177,3858.577089,
2023,Oct,10/9/2023,15,Clear,0,0,0,41,5,41.18666667,8.73,3.59,0.499976781,0,0.671459517,227.8867894,339.3902142,-111.5034248,10/9/2023 15:00,282,15,4.837191976,1.002384022,-0.103884963,0.219286478,3.025826478,0,0.487007725,690.6831317,345.3576028,345.3576028,0,233.854178,4092.431267,
2023,Oct,10/9/2023,16,Clear,0,0,0,44.6,7,31.92666667,10.02,3.2,0.499977914,0,0.670330891,234.1179968,349.2573594,-115.1393626,10/9/2023 16:00,282,16,4.837191976,1.002384022,-0.103884963,0.219286478,4.025826478,0,0.323745456,459.1416398,229.5809605,229.5809605,0,114.4415979,4206.872865,
2023,Oct,10/9/2023,17,Clear,0,0,0,50,10,22.65333333,12.28,2.78,0.499978991,0,0.669025571,243.8327519,364.45954,-120.6267882,10/9/2023 17:00,282,17,4.837191976,1.002384022,-0.103884963,0.219286478,5.025826478,0,0.134074104,190.146311,95.07715026,95.07715026,0,-25.54963791,4181.323227,
2023,Oct,10/9/2023,18,Clear,0,0,0,56,13.3,14.93333333,15.31,2.29,0.499993981,0,0.6673554,254.7625247,381.7494018,-126.9868771,10/9/2023 18:00,282,18,4.837191976,1.002384022,-0.103884963,0.219286478,6.025826478,0,-0.069080541,0,0,0,0,-126.9868771,4054.33635,
2023,Oct,10/9/2023,19,Clear,0,0,0,59,15,9.853333333,17.06,1.68,0.499994274,0,0.664972038,259.9327122,390.8926951,-130.959983,10/9/2023 19:00,282,19,4.837191976,1.002384022,-0.103884963,0.219286478,7.025826478,0,-0.271873826,0,0,0,0,-130.959983,3923.376367,
