station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TEX,2023-10-02 06:55,46.40,35.60,65.83,110.00,4.00,0.00,30.23,M,10.00,M,SCT,BKN,OVC,M,3800.00,4500.00,7500.00,M,-RA,M,M,M,M,M,M,44.24,KTEX 020655Z AUTO 11004KT 10SM -RA SCT038 BKN045 OVC075 08/02 A3023 RMK AO2 LTG DSNT SE,M
TEX,2023-10-02 07:15,44.60,35.60,70.48,120.00,8.00,0.00,30.21,M,10.00,M,SCT,SCT,SCT,M,3600.00,4400.00,5000.00,M,M,M,M,M,M,M,M,39.63,KTEX 020715Z AUTO 12008KT 10SM SCT036 SCT044 SCT050 07/02 A3021 RMK AO2 LTG DSNT SE THRU W,M
TEX,2023-10-02 07:35,46.40,35.60,65.83,110.00,7.00,0.00,30.22,M,10.00,M,SCT,SCT,BKN,M,4700.00,6000.00,7000.00,M,-VCTSRA,M,M,M,M,M,M,42.33,KTEX 020735Z AUTO 11007KT 10SM -VCTSRA SCT047 SCT060 BKN070 08/02 A3022 RMK AO2 LTG DSNT SE AND NW,M
TEX,2023-10-02 07:55,46.40,33.80,61.28,150.00,8.00,0.00,30.19,M,10.00,M,SCT,SCT,BKN,M,2600.00,3600.00,4500.00,M,-VCTSRA,M,M,M,M,M,M,41.85,KTEX 020755Z AUTO 15008KT 10SM -VCTSRA SCT026 SCT036 BKN045 08/01 A3019 RMK AO2 LTG DSNT SE AND S,M
TEX,2023-10-02 08:15,46.40,35.60,65.83,100.00,8.00,0.00,30.20,M,10.00,M,SCT,SCT,BKN,M,2900.00,6000.00,8000.00,M,-VCTSDZ,M,M,M,M,M,M,41.85,KTEX 020815Z AUTO 10008KT 10SM -VCTSDZ SCT029 SCT060 BKN080 08/02 A3020 RMK AO2 LTG DSNT SE AND S,M
TEX,2023-10-02 08:35,48.20,35.60,61.52,0.00,0.00,0.00,30.22,M,10.00,M,SCT,BKN,OVC,M,3800.00,4900.00,8000.00,M,TSRA,M,M,M,M,M,M,48.20,KTEX 020835Z AUTO 00000KT 10SM TSRA SCT038 BKN049 OVC080 09/02 A3022 RMK AO2 LTG DSNT ALQDS,M
TEX,2023-10-02 08:55,46.40,35.60,65.83,150.00,4.00,0.01,30.22,M,7.00,16.00,BKN,OVC,M,M,3400.00,4200.00,M,M,-TSRA,M,M,M,M,M,M,44.24,KTEX 020855Z AUTO 15004G16KT 7SM -TSRA BKN034 OVC042 08/02 A3022 RMK AO2 LTG DSNT NE THRU S P0001,M
TEX,2023-10-02 09:15,44.60,37.40,75.68,80.00,3.00,0.00,30.20,M,10.00,M,SCT,BKN,OVC,M,3200.00,4800.00,11000.00,M,-TSDZ,M,M,M,M,M,M,43.09,KTEX 020915Z AUTO 08003KT 10SM -TSDZ SCT032 BKN048 OVC110 07/03 A3020 RMK AO2 LTG DSNT E THRU W,M
TEX,2023-10-02 09:35,44.60,37.40,75.68,120.00,4.00,0.01,30.19,M,10.00,M,SCT,SCT,SCT,M,4600.00,6500.00,7500.00,M,VCTS,M,M,M,M,M,M,42.13,KTEX 020935Z AUTO 12004KT 10SM VCTS SCT046 SCT065 SCT075 07/03 A3019 RMK AO2 LTG DSNT SE AND W P0001,M
TEX,2023-10-02 09:55,46.40,35.60,65.83,140.00,3.00,0.01,30.19,M,10.00,M,SCT,SCT,BKN,M,5000.00,7000.00,8500.00,M,-VCTSRA,M,M,M,M,M,M,45.15,KTEX 020955Z AUTO 14003KT 10SM -VCTSRA SCT050 SCT070 BKN085 08/02 A3019 RMK AO2 LTG DSNT SE AND W P0001,M
TEX,2023-10-02 10:15,48.20,35.60,61.52,160.00,5.00,0.01,30.19,M,10.00,M,SCT,BKN,OVC,M,4100.00,7000.00,8500.00,M,-VCTSRA,M,M,M,M,M,M,45.63,KTEX 021015Z AUTO 16005KT 10SM -VCTSRA SCT041 BKN070 OVC085 09/02 A3019 RMK AO2 LTG DSNT SE AND W P0001,M
TEX,2023-10-02 10:35,48.20,35.60,61.52,120.00,7.00,0.01,30.19,M,10.00,M,SCT,BKN,OVC,M,4300.00,6000.00,7000.00,M,-RA,M,M,M,M,M,M,44.53,KTEX 021035Z AUTO 12007KT 10SM -RA SCT043 BKN060 OVC070 09/02 A3019 RMK AO2 LTG DSNT SE P0001,M
TEX,2023-10-02 10:55,50.00,35.60,57.52,130.00,13.00,0.01,30.19,M,10.00,20.00,SCT,BKN,BKN,M,6000.00,7500.00,9000.00,M,TS,M,M,M,M,M,M,50.00,KTEX 021055Z AUTO 13013G20KT 10SM TS SCT060 BKN075 BKN090 10/02 A3019 RMK AO2 LTG DSNT SE P0001,M
TEX,2023-10-02 11:15,50.00,33.80,53.54,140.00,10.00,0.01,30.17,M,10.00,19.00,SCT,SCT,M,M,5500.00,6500.00,M,M,VCTS,M,M,M,M,M,M,50.00,KTEX 021115Z AUTO 14010G19KT 120V180 10SM VCTS SCT055 SCT065 10/01 A3017 RMK AO2 LTG DSNT SE AND NW P0001,M
TEX,2023-10-02 11:35,50.00,33.80,53.54,140.00,16.00,0.01,30.16,M,10.00,27.00,SCT,M,M,M,7500.00,M,M,M,TS,M,M,M,M,M,M,50.00,KTEX 021135Z AUTO 14016G27KT 110V180 10SM TS SCT075 10/01 A3016 RMK AO2 LTG DSNT SE AND W P0001,M
TEX,2023-10-02 11:55,50.00,33.80,53.54,140.00,13.00,0.01,30.17,M,10.00,25.00,SCT,SCT,SCT,M,4900.00,6500.00,8000.00,M,VCTS,M,M,M,M,M,M,50.00,KTEX 021155Z AUTO 14013G25KT 10SM VCTS SCT049 SCT065 SCT080 10/01 A3017 RMK AO2 LTG DSNT E THRU W P0001,M
TEX,2023-10-02 12:15,51.80,32.00,46.59,150.00,17.00,0.00,30.18,M,10.00,35.00,SCT,SCT,M,M,8500.00,9500.00,M,M,M,M,M,M,M,M,M,51.80,KTEX 021215Z AUTO 15017G35KT 140V200 10SM SCT085 SCT095 11/00 A3018 RMK AO2 LTG DSNT SE AND W,M
TEX,2023-10-02 12:35,51.80,32.00,46.59,200.00,19.00,0.00,30.17,M,10.00,31.00,SCT,SCT,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,51.80,KTEX 021235Z AUTO 20019G31KT 160V230 10SM SCT070 SCT080 11/00 A3017 RMK AO2 LTG DSNT E SE AND W,M
TEX,2023-10-02 12:55,51.80,32.00,46.59,160.00,20.00,0.00,30.17,M,10.00,31.00,SCT,SCT,M,M,7000.00,9500.00,M,M,VCTS,M,M,M,M,M,M,51.80,KTEX 021255Z AUTO 16020G31KT 10SM VCTS SCT070 SCT095 11/00 A3017 RMK AO2 LTG DSNT SE AND NW,M
TEX,2023-10-02 13:15,51.80,32.00,46.59,170.00,10.00,0.00,30.18,M,10.00,31.00,SCT,SCT,BKN,M,6000.00,7000.00,9000.00,M,VCTS,M,M,M,M,M,M,51.80,KTEX 021315Z AUTO 17010G31KT 10SM VCTS SCT060 SCT070 BKN090 11/00 A3018 RMK AO2 LTG DSNT N AND SE,M
TEX,2023-10-02 13:35,51.80,32.00,46.59,140.00,11.00,0.00,30.17,M,10.00,22.00,SCT,BKN,OVC,M,5000.00,7500.00,8500.00,M,-RA,M,M,M,M,M,M,51.80,KTEX 021335Z AUTO 14011G22KT 090V160 10SM -RA SCT050 BKN075 OVC085 11/00 A3017 RMK AO2 LTG DSNT E AND SE,M
TEX,2023-10-02 13:55,51.80,32.00,46.59,160.00,22.00,0.00,30.16,M,10.00,30.00,SCT,BKN,OVC,M,3600.00,7000.00,8000.00,M,-RA,M,M,M,M,M,M,51.80,KTEX 021355Z AUTO 16022G30KT 10SM -RA SCT036 BKN070 OVC080 11/00 A3016 RMK AO2 LTG DSNT N AND SW,M
TEX,2023-10-02 14:15,50.00,32.00,49.81,230.00,5.00,0.00,30.17,M,10.00,M,SCT,BKN,OVC,M,3800.00,5000.00,7000.00,M,-TSRA,M,M,M,M,M,M,50.00,KTEX 021415Z AUTO 23005KT 10SM -TSRA SCT038 BKN050 OVC070 10/00 A3017 RMK AO2 LTG DSNT SE AND S,M
TEX,2023-10-02 14:35,50.00,33.80,53.54,150.00,13.00,0.00,30.18,M,10.00,23.00,SCT,BKN,OVC,M,2700.00,5000.00,8500.00,M,-TSRA,M,M,M,M,M,M,50.00,KTEX 021435Z AUTO 15013G23KT 10SM -TSRA SCT027 BKN050 OVC085 10/01 A3018 RMK AO2 LTG DSNT SE THRU SW,M
TEX,2023-10-02 14:55,50.00,33.80,53.54,130.00,6.00,0.00,30.17,M,10.00,20.00,SCT,BKN,OVC,M,4600.00,6500.00,8500.00,M,-TSRA,M,M,M,M,M,M,50.00,KTEX 021455Z AUTO 13006G20KT 110V190 10SM -TSRA SCT046 BKN065 OVC085 10/01 A3017 RMK AO2 LTG DSNT SE AND S,M
TEX,2023-10-02 15:15,46.40,32.00,57.00,220.00,6.00,0.00,30.18,M,7.00,29.00,SCT,BKN,OVC,M,2600.00,4800.00,6500.00,M,TSRA,M,M,M,M,M,M,42.87,KTEX 021515Z AUTO 22006G29KT 7SM TSRA SCT026 BKN048 OVC065 08/00 A3018 RMK AO2 LTG DSNT ALQDS,M
TEX,2023-10-02 15:35,46.40,33.80,61.28,40.00,4.00,0.01,30.16,M,10.00,M,SCT,BKN,OVC,M,2900.00,4700.00,6500.00,M,-VCTSRA,M,M,M,M,M,M,44.24,KTEX 021535Z AUTO 04004KT 10SM -VCTSRA SCT029 BKN047 OVC065 08/01 A3016 RMK AO2 LTG DSNT SW P0001,M
TEX,2023-10-02 15:55,46.40,35.60,65.83,0.00,0.00,0.01,30.15,M,10.00,M,SCT,BKN,OVC,M,4900.00,6500.00,7500.00,M,TS,M,M,M,M,M,M,46.40,KTEX 021555Z AUTO 00000KT 10SM TS SCT049 BKN065 OVC075 08/02 A3015 RMK AO2 LTG DSNT ALQDS P0001,M
TEX,2023-10-02 16:15,50.00,33.80,53.54,200.00,13.00,0.01,30.18,M,10.00,25.00,SCT,BKN,OVC,M,4600.00,5000.00,6500.00,M,-TSRA,M,M,M,M,M,M,50.00,KTEX 021615Z AUTO 20013G25KT 170V230 10SM -TSRA SCT046 BKN050 OVC065 10/01 A3018 RMK AO2 LTG DSNT S THRU NW P0001,M
TEX,2023-10-02 16:35,44.60,35.60,70.48,270.00,16.00,0.01,30.19,M,7.00,25.00,SCT,BKN,OVC,M,3300.00,4500.00,5500.00,M,TSRA,M,M,M,M,M,M,36.84,KTEX 021635Z AUTO 27016G25KT 7SM TSRA SCT033 BKN045 OVC055 07/02 A3019 RMK AO2 LTG DSNT ALQDS P0001,M
TEX,2023-10-02 16:55,44.60,37.40,75.68,40.00,4.00,0.01,30.18,M,10.00,M,SCT,SCT,BKN,M,2100.00,3300.00,4000.00,M,-TSRA,M,M,M,M,M,M,42.13,KTEX 021655Z AUTO 04004KT 10SM -TSRA SCT021 SCT033 BKN040 07/03 A3018 RMK AO2 LTG DSNT ALQDS P0001,M
TEX,2023-10-02 17:15,50.00,37.40,61.76,110.00,4.00,0.01,30.18,M,10.00,M,SCT,SCT,M,M,5000.00,6000.00,M,M,TS,M,M,M,M,M,M,50.00,KTEX 021715Z AUTO 11004KT 10SM TS SCT050 SCT060 10/03 A3018 RMK AO2 LTG DSNT SE AND SW P0001,M
TEX,2023-10-02 17:35,51.80,33.80,50.08,160.00,7.00,0.01,30.18,M,10.00,14.00,BKN,BKN,BKN,M,5000.00,7500.00,8000.00,M,VCTS,M,M,M,M,M,M,51.80,KTEX 021735Z AUTO 16007G14KT 120V200 10SM VCTS BKN050 BKN075 BKN080 11/01 A3018 RMK AO2 LTG DSNT SE P0001,M
TEX,2023-10-02 17:55,51.80,32.00,46.59,180.00,15.00,0.01,30.18,M,10.00,23.00,SCT,BKN,BKN,M,4800.00,6000.00,7000.00,M,TS,M,M,M,M,M,M,51.80,KTEX 021755Z AUTO 18015G23KT 150V210 10SM TS SCT048 BKN060 BKN070 11/00 A3018 RMK AO2 LTG DSNT SE AND SW P0001,M
TEX,2023-10-02 18:15,51.80,33.80,50.08,150.00,16.00,0.01,30.16,M,10.00,28.00,SCT,BKN,OVC,M,3200.00,6000.00,8000.00,M,TS,M,M,M,M,M,M,51.80,KTEX 021815Z AUTO 15016G28KT 10SM TS SCT032 BKN060 OVC080 11/01 A3016 RMK AO2 LTG DSNT SE THRU W P0001,M
TEX,2023-10-02 18:35,51.80,32.00,46.59,170.00,13.00,0.01,30.16,M,10.00,35.00,SCT,BKN,OVC,M,3700.00,6000.00,9000.00,M,-TSRA,M,M,M,M,M,M,51.80,KTEX 021835Z AUTO 17013G35KT 130V190 10SM -TSRA SCT037 BKN060 OVC090 11/00 A3016 RMK AO2 LTG DSNT ALQDS P0001,M
TEX,2023-10-02 18:55,51.80,32.00,46.59,250.00,13.00,0.01,30.16,M,10.00,21.00,SCT,BKN,OVC,M,4300.00,6000.00,9000.00,M,VCTS,M,M,M,M,M,M,51.80,KTEX 021855Z AUTO 25013G21KT 220V300 10SM VCTS SCT043 BKN060 OVC090 11/00 A3016 RMK AO2 LTG DSNT SW P0001,M
TEX,2023-10-02 19:15,44.60,33.80,65.61,270.00,14.00,0.01,30.16,M,10.00,24.00,SCT,OVC,M,M,4700.00,5500.00,M,M,M,M,M,M,M,M,M,37.40,KTEX 021915Z AUTO 27014G24KT 230V290 10SM SCT047 OVC055 07/01 A3016 RMK AO2 LTG DSNT E AND SE P0001,M
TEX,2023-10-02 19:35,44.60,37.40,75.68,290.00,3.00,0.01,30.18,M,10.00,M,SCT,BKN,OVC,M,2900.00,5000.00,7000.00,M,M,M,M,M,M,M,M,43.09,KTEX 021935Z AUTO 29003KT 10SM SCT029 BKN050 OVC070 07/03 A3018 RMK AO2 LTG DSNT E P0001,M
TEX,2023-10-02 19:55,50.00,35.60,57.52,260.00,5.00,0.02,30.15,M,10.00,M,SCT,BKN,OVC,M,3400.00,8500.00,10000.00,M,VCTS,M,M,M,M,M,M,50.00,KTEX 021955Z AUTO 26005KT 10SM VCTS SCT034 BKN085 OVC100 10/02 A3015 RMK AO2 LTG DSNT SE AND SW P0002,M
TEX,2023-10-02 20:15,46.40,35.60,65.83,280.00,13.00,0.00,30.15,M,10.00,18.00,SCT,BKN,OVC,M,5000.00,8000.00,9500.00,M,M,M,M,M,M,M,M,40.02,KTEX 022015Z AUTO 28013G18KT 10SM SCT050 BKN080 OVC095 08/02 A3015 RMK AO2 LTG DSNT SE,M
TEX,2023-10-02 20:35,44.60,35.60,70.48,290.00,5.00,0.00,30.16,M,10.00,18.00,SCT,SCT,OVC,M,4600.00,5000.00,8000.00,M,-VCTSRA,M,M,M,M,M,M,41.36,KTEX 022035Z AUTO 29005G18KT 10SM -VCTSRA SCT046 SCT050 OVC080 07/02 A3016 RMK AO2 LTG DSNT SE,M
TEX,2023-10-02 20:55,44.60,33.80,65.61,270.00,8.00,0.00,30.16,M,10.00,19.00,SCT,BKN,OVC,M,4000.00,5000.00,8000.00,M,-TSRA,M,M,M,M,M,M,39.63,KTEX 022055Z AUTO 27008G19KT 230V300 10SM -TSRA SCT040 BKN050 OVC080 07/01 A3016 RMK AO2 LTG DSNT SE AND S,M
TEX,2023-10-02 21:15,44.60,33.80,65.61,250.00,8.00,0.01,30.16,M,10.00,16.00,BKN,OVC,M,M,4100.00,5000.00,M,M,VCTS,M,M,M,M,M,M,39.63,KTEX 022115Z AUTO 25008G16KT 230V290 10SM VCTS BKN041 OVC050 07/01 A3016 RMK AO2 LTG DSNT SE AND S P0001,M
TEX,2023-10-02 21:35,42.80,33.80,70.28,250.00,7.00,0.01,30.17,M,10.00,25.00,BKN,BKN,OVC,M,3200.00,4000.00,4700.00,M,-RA,M,M,M,M,M,M,37.94,KTEX 022135Z AUTO 25007G25KT 230V290 10SM -RA BKN032 BKN040 OVC047 06/01 A3017 RMK AO2 P0001,M
TEX,2023-10-02 21:55,42.80,35.60,75.50,0.00,0.00,0.02,30.18,M,5.00,M,BKN,OVC,M,M,3000.00,3500.00,M,M,-RA,M,M,M,M,M,M,42.80,KTEX 022155Z AUTO 00000KT 5SM -RA BKN030 OVC035 06/02 A3018 RMK AO2 LTG DSNT SE AND S P0002,M
TEX,2023-10-02 22:15,41.00,35.60,80.93,70.00,3.00,0.00,30.18,M,10.00,M,SCT,OVC,M,M,2600.00,3500.00,M,M,-RA,M,M,M,M,M,M,38.98,KTEX 022215Z AUTO 07003KT 10SM -RA SCT026 OVC035 05/02 A3018 RMK AO2 LTG DSNT SE,M
TEX,2023-10-02 22:35,42.80,35.60,75.50,100.00,9.00,0.00,30.18,M,10.00,14.00,SCT,BKN,OVC,M,2300.00,3600.00,4400.00,M,-RA,M,M,M,M,M,M,36.94,KTEX 022235Z AUTO 10009G14KT 10SM -RA SCT023 BKN036 OVC044 06/02 A3018 RMK AO2,M
TEX,2023-10-02 22:55,42.80,35.60,75.50,160.00,6.00,0.01,30.17,M,10.00,M,SCT,BKN,OVC,M,2700.00,3600.00,5500.00,M,M,M,M,M,M,M,M,38.54,KTEX 022255Z AUTO 16006KT 10SM SCT027 BKN036 OVC055 06/02 A3017 RMK AO2 P0001,M
TEX,2023-10-02 23:15,44.60,33.80,65.61,100.00,5.00,0.01,30.16,M,10.00,M,SCT,BKN,OVC,M,2900.00,6000.00,7000.00,M,M,M,M,M,M,M,M,41.36,KTEX 022315Z AUTO 10005KT 10SM SCT029 BKN060 OVC070 07/01 A3016 RMK AO2 P0001,M
TEX,2023-10-02 23:35,44.60,33.80,65.61,110.00,3.00,0.01,30.16,M,10.00,M,SCT,BKN,OVC,M,4800.00,6000.00,7000.00,M,VCTS,M,M,M,M,M,M,43.09,KTEX 022335Z AUTO 11003KT 10SM VCTS SCT048 BKN060 OVC070 07/01 A3016 RMK AO2 P0001,M
TEX,2023-10-02 23:55,44.60,33.80,65.61,120.00,3.00,0.01,30.18,M,10.00,M,SCT,BKN,OVC,M,3400.00,6500.00,9000.00,M,M,M,M,M,M,M,M,43.09,KTEX 022355Z AUTO 12003KT 10SM SCT034 BKN065 OVC090 07/01 A3018 RMK AO2 P0001,M
TEX,2023-10-03 00:15,44.60,35.60,70.48,190.00,3.00,0.00,30.18,M,10.00,M,SCT,BKN,OVC,M,4300.00,6500.00,9000.00,M,M,M,M,M,M,M,M,43.09,KTEX 030015Z AUTO 19003KT 10SM SCT043 BKN065 OVC090 07/02 A3018 RMK AO2,M
TEX,2023-10-03 00:35,44.60,32.00,61.03,0.00,0.00,0.01,30.18,M,10.00,M,SCT,BKN,OVC,M,4600.00,6000.00,7000.00,M,M,M,M,M,M,M,M,44.60,KTEX 030035Z AUTO 00000KT 10SM SCT046 BKN060 OVC070 07/00 A3018 RMK AO2 P0001,M
TEX,2023-10-03 00:55,44.60,33.80,65.61,150.00,4.00,0.01,30.18,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,42.13,KTEX 030055Z AUTO 15004KT 10SM OVC060 07/01 A3018 RMK AO2 P0001,M
TEX,2023-10-03 01:15,44.60,33.80,65.61,0.00,0.00,0.00,30.17,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,44.60,KTEX 030115Z AUTO 00000KT 10SM OVC060 07/01 A3017 RMK AO2 LTG DSNT SE,M
TEX,2023-10-03 01:35,42.80,33.80,70.28,0.00,0.00,0.01,30.18,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,42.80,KTEX 030135Z AUTO 00000KT 10SM OVC060 06/01 A3018 RMK AO2 P0001,M
TEX,2023-10-03 01:55,42.80,35.60,75.50,190.00,3.00,0.01,30.18,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,41.03,KTEX 030155Z AUTO 19003KT 10SM OVC060 06/02 A3018 RMK AO2 P0001,M
TEX,2023-10-03 02:15,42.80,35.60,75.50,170.00,3.00,0.00,30.18,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,41.03,KTEX 030215Z AUTO 17003KT 10SM OVC060 06/02 A3018 RMK AO2,M
TEX,2023-10-03 02:35,42.80,33.80,70.28,150.00,5.00,0.01,30.17,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,39.22,KTEX 030235Z AUTO 15005KT 10SM OVC060 06/01 A3017 RMK AO2 P0001,M
TEX,2023-10-03 02:55,41.00,33.80,75.33,140.00,7.00,0.01,30.17,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,35.75,KTEX 030255Z AUTO 14007KT 10SM OVC055 05/01 A3017 RMK AO2 P0001,M
TEX,2023-10-03 03:15,41.00,33.80,75.33,120.00,4.00,0.01,30.17,M,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,37.93,KTEX 030315Z AUTO 12004KT 10SM OVC055 05/01 A3017 RMK AO2 P0001,M
TEX,2023-10-03 03:35,41.00,33.80,75.33,140.00,5.00,0.01,30.17,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,37.08,KTEX 030335Z AUTO 14005KT 10SM BKN050 05/01 A3017 RMK AO2 P0001,M
TEX,2023-10-03 03:55,39.20,33.80,80.79,140.00,5.00,0.01,30.17,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,34.95,KTEX 030355Z AUTO 14005KT 10SM SCT050 04/01 A3017 RMK AO2 P0001,M
TEX,2023-10-03 04:15,37.40,33.80,86.69,140.00,4.00,0.00,30.18,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,33.73,KTEX 030415Z AUTO 14004KT 10SM SCT050 03/01 A3018 RMK AO2,M
TEX,2023-10-03 04:35,37.40,32.00,80.65,130.00,5.00,0.00,30.18,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,32.81,KTEX 030435Z AUTO 13005KT 10SM OVC050 03/00 A3018 RMK AO2,M
TEX,2023-10-03 04:55,37.40,32.00,80.65,160.00,3.00,0.00,30.18,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,34.86,KTEX 030455Z AUTO 16003KT 10SM BKN050 03/00 A3018 RMK AO2,M
TEX,2023-10-03 05:15,37.40,32.00,80.65,0.00,0.00,0.00,30.18,M,10.00,M,BKN,BKN,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,37.40,KTEX 030515Z AUTO 00000KT 10SM BKN050 BKN065 03/00 A3018 RMK AO2,M
TEX,2023-10-03 05:35,37.40,32.00,80.65,0.00,0.00,0.00,30.18,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,37.40,KTEX 030535Z AUTO 00000KT 10SM OVC050 03/00 A3018 RMK AO2,M
TEX,2023-10-03 05:55,37.40,32.00,80.65,0.00,0.00,0.00,30.18,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,37.40,KTEX 030555Z AUTO 00000KT 10SM OVC050 03/00 A3018 RMK AO2,M
TEX,2023-10-03 06:15,37.40,33.80,86.69,0.00,0.00,0.00,30.18,M,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,37.40,KTEX 030615Z AUTO 00000KT 10SM OVC050 03/01 A3018 RMK AO2,M
TEX,2023-10-03 06:35,37.40,32.00,80.65,0.00,0.00,0.00,30.18,M,10.00,M,SCT,OVC,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,37.40,KTEX 030635Z AUTO 00000KT 10SM SCT045 OVC050 03/00 A3018 RMK AO2,M
TEX,2023-10-03 06:55,37.40,32.00,80.65,160.00,5.00,0.00,30.16,M,10.00,M,BKN,OVC,M,M,5000.00,6500.00,M,M,M,M,M,M,M,M,M,32.81,KTEX 030655Z AUTO 16005KT 10SM BKN050 OVC065 03/00 A3016 RMK AO2 LTG DSNT N,M
TEX,2023-10-03 07:15,37.40,32.00,80.65,0.00,0.00,0.00,30.16,M,10.00,M,BKN,OVC,M,M,5000.00,7000.00,M,M,VCTS,M,M,M,M,M,M,37.40,KTEX 030715Z AUTO 00000KT 10SM VCTS BKN050 OVC070 03/00 A3016 RMK AO2 LTG DSNT N,M
TEX,2023-10-03 07:35,35.60,32.00,86.59,0.00,0.00,0.00,30.15,M,10.00,M,SCT,BKN,OVC,M,4700.00,6500.00,8000.00,M,M,M,M,M,M,M,M,35.60,KTEX 030735Z AUTO 00000KT 10SM SCT047 BKN065 OVC080 02/00 A3015 RMK AO2 LTG DSNT S,M
TEX,2023-10-03 07:55,37.40,32.00,80.65,260.00,4.00,0.00,30.16,M,10.00,M,BKN,BKN,OVC,M,4200.00,5500.00,6500.00,M,M,M,M,M,M,M,M,33.73,KTEX 030755Z AUTO 26004KT 10SM BKN042 BKN055 OVC065 03/00 A3016 RMK AO2 LTG DSNT N AND S,M
TEX,2023-10-03 08:15,37.40,30.20,74.98,260.00,11.00,0.00,30.18,M,10.00,25.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,29.29,KTEX 030815Z AUTO 26011G25KT 10SM OVC042 03/M01 A3018 RMK AO2,M
TEX,2023-10-03 08:35,35.60,32.00,86.59,0.00,0.00,0.00,30.19,M,5.00,M,SCT,BKN,OVC,M,1000.00,1700.00,4200.00,M,-SN,M,M,M,M,M,M,35.60,KTEX 030835Z AUTO 00000KT 5SM -SN SCT010 BKN017 OVC042 02/00 A3019 RMK AO2,M
TEX,2023-10-03 08:55,35.60,32.00,86.59,80.00,3.00,0.00,30.18,M,10.00,M,SCT,OVC,M,M,1000.00,1800.00,M,M,-SN,M,M,M,M,M,M,32.80,KTEX 030855Z AUTO 08003KT 10SM -SN SCT010 OVC018 02/00 A3018 RMK AO2,M
TEX,2023-10-03 09:15,35.60,32.00,86.59,0.00,0.00,0.00,30.17,M,10.00,M,BKN,OVC,M,M,1800.00,6000.00,M,M,M,M,M,M,M,M,M,35.60,KTEX 030915Z AUTO 00000KT 10SM BKN018 OVC060 02/00 A3017 RMK AO2 LTG DSNT N,M
TEX,2023-10-03 09:35,35.60,32.00,86.59,160.00,4.00,0.00,30.16,M,10.00,M,SCT,BKN,OVC,M,1800.00,5000.00,6000.00,M,M,M,M,M,M,M,M,31.62,KTEX 030935Z AUTO 16004KT 10SM SCT018 BKN050 OVC060 02/00 A3016 RMK AO2,M
TEX,2023-10-03 09:55,33.80,32.00,93.03,0.00,0.00,0.00,30.16,M,10.00,M,SCT,BKN,OVC,M,3700.00,5000.00,6000.00,M,M,M,M,M,M,M,M,33.80,KTEX 030955Z AUTO 00000KT 10SM SCT037 BKN050 OVC060 01/00 A3016 RMK AO2,M
TEX,2023-10-03 10:15,35.60,32.00,86.59,0.00,0.00,0.00,30.17,M,10.00,M,BKN,OVC,M,M,3300.00,5000.00,M,M,M,M,M,M,M,M,M,35.60,KTEX 031015Z AUTO 00000KT 10SM BKN033 OVC050 02/00 A3017 RMK AO2,M
TEX,2023-10-03 10:35,35.60,32.00,86.59,0.00,0.00,0.00,30.17,M,10.00,M,SCT,BKN,OVC,M,3100.00,4000.00,4800.00,M,M,M,M,M,M,M,M,35.60,KTEX 031035Z AUTO 00000KT 10SM SCT031 BKN040 OVC048 02/00 A3017 RMK AO2,M
