"station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar","snowdepth","datetime","albedo","snowfall","snow_present"
"TEX","2023-12-01 22:35","23.00","19.40","85.85","280.00","7.00",0,"29.83","M","0.75","M","BKN","OVC","M","M","600.00","1000.00","M","M","-SN","M","M","M","M","M","M","13.81","KTEX 012235Z AUTO 28007KT 3/4SM -SN BKN006 OVC010 M05/M07 A2983 RMK AO2","M",2023-12-01 22:35:00,0.62117043206932,FALSE,TRUE
"TEX","2023-12-01 22:55","23.00","19.40","85.85","290.00","9.00",0,"29.84","M","1.50","M","BKN","BKN","OVC","M","1000.00","1500.00","2200.00","M","-SN","M","M","M","M","M","M","12.32","KTEX 012255Z AUTO 29009KT 1 1/2SM -SN BKN010 BKN015 OVC022 M05/M07 A2984 RMK AO2","M",2023-12-01 22:55:00,0.621432759839908,FALSE,TRUE
"TEX","2023-12-01 23:15","23.00","17.60","79.47","300.00","6.00",0,"29.85","M","10.00","M","SCT","BKN","OVC","M","1500.00","2200.00","6500.00","M","-SN","M","M","M","M","M","M","14.69","KTEX 012315Z AUTO 30006KT 10SM -SN SCT015 BKN022 OVC065 M05/M08 A2985 RMK AO2","M",2023-12-01 23:15:00,0.621694214640353,FALSE,TRUE
"TEX","2023-12-01 23:35","23.00","15.80","73.51","290.00","8.00",0,"29.85","M","5.00","M","SCT","BKN","OVC","M","1800.00","2300.00","3900.00","M","-SN","M","M","M","M","M","M","13.03","KTEX 012335Z AUTO 29008KT 5SM -SN SCT018 BKN023 OVC039 M05/M09 A2985 RMK AO2","M",2023-12-01 23:35:00,0.621954799375711,FALSE,TRUE
"TEX","2023-12-01 23:55","23.00","17.60","79.47","300.00","6.00",0,"29.86","M","5.00","M","SCT","BKN","OVC","M","1400.00","2200.00","3900.00","M","-SN","M","M","M","M","M","M","14.69","KTEX 012355Z AUTO 30006KT 5SM -SN SCT014 BKN022 OVC039 M05/M08 A2986 RMK AO2","M",2023-12-01 23:55:00,0.62221451694137,FALSE,TRUE
"TEX","2023-12-02 00:15","21.20","17.60","85.74","0.00","0.00",0,"29.86","M","10.00","M","SCT","BKN","BKN","M","2900.00","4000.00","4800.00","M","-SN","M","M","M","M","M","M","21.20","KTEX 020015Z AUTO 00000KT 10SM -SN SCT029 BKN040 BKN048 M06/M08 A2986 RMK AO2","M",2023-12-02 00:15:00,0.622473370223084,FALSE,TRUE
"TEX","2023-12-02 00:35","21.20","15.80","79.31","0.00","0.00",0,"29.86","M","10.00","M","SCT","BKN","BKN","M","3200.00","3800.00","4800.00","M","M","M","M","M","M","M","M","21.20","KTEX 020035Z AUTO 00000KT 10SM SCT032 BKN038 BKN048 M06/M09 A2986 RMK AO2","M",2023-12-02 00:35:00,0.622731362097002,FALSE,TRUE
"TEX","2023-12-02 00:55","21.20","15.80","79.31","0.00","0.00",0,"29.86","M","10.00","M","OVC","M","M","M","2800.00","M","M","M","M","M","M","M","M","M","M","21.20","KTEX 020055Z AUTO 00000KT 10SM OVC028 M06/M09 A2986 RMK AO2","M",2023-12-02 00:55:00,0.622988495429705,FALSE,TRUE
"TEX","2023-12-02 01:15","21.20","15.80","79.31","160.00","3.00",0,"29.87","M","10.00","M","OVC","M","M","M","3000.00","M","M","M","M","M","M","M","M","M","M","16.34","KTEX 020115Z AUTO 16003KT 10SM OVC030 M06/M09 A2987 RMK AO2","M",2023-12-02 01:15:00,0.623244773078231,FALSE,TRUE
"TEX","2023-12-02 01:35","21.20","15.80","79.31","0.00","0.00",0,"29.87","M","10.00","M","SCT","OVC","M","M","2600.00","3300.00","M","M","M","M","M","M","M","M","M","21.20","KTEX 020135Z AUTO 00000KT 10SM SCT026 OVC033 M06/M09 A2987 RMK AO2","M",2023-12-02 01:35:00,0.623500197890113,FALSE,TRUE
"TEX","2023-12-02 01:55","21.20","15.80","79.31","0.00","0.00",0,"29.87","M","10.00","M","BKN","OVC","M","M","2700.00","3300.00","M","M","-SN","M","M","M","M","M","M","21.20","KTEX 020155Z AUTO 00000KT 10SM -SN BKN027 OVC033 M06/M09 A2987 RMK AO2","M",2023-12-02 01:55:00,0.623754772703406,FALSE,TRUE
"TEX","2023-12-02 02:15","21.20","15.80","79.31","0.00","0.00",0,"29.87","M","10.00","M","SCT","BKN","OVC","M","2300.00","3100.00","3500.00","M","-SN","M","M","M","M","M","M","21.20","KTEX 020215Z AUTO 00000KT 10SM -SN SCT023 BKN031 OVC035 M06/M09 A2987 RMK AO2","M",2023-12-02 02:15:00,0.624008500346723,FALSE,TRUE
"TEX","2023-12-02 02:35","21.20","15.80","79.31","140.00","3.00",0,"29.88","M","5.00","M","OVC","M","M","M","3000.00","M","M","M","-SN","M","M","M","M","M","M","16.34","KTEX 020235Z AUTO 14003KT 5SM -SN OVC030 M06/M09 A2988 RMK AO2","M",2023-12-02 02:35:00,0.624261383639262,FALSE,TRUE
"TEX","2023-12-02 02:55","21.20","17.60","85.74","140.00","3.00",0,"29.88","M","10.00","M","BKN","OVC","M","M","3000.00","3700.00","M","M","-SN","M","M","M","M","M","M","16.34","KTEX 020255Z AUTO 14003KT 10SM -SN BKN030 OVC037 M06/M08 A2988 RMK AO2","M",2023-12-02 02:55:00,0.62451342539084,FALSE,TRUE
"TEX","2023-12-02 03:15","21.20","17.60","85.74","0.00","0.00",0,"29.89","M","10.00","M","SCT","OVC","M","M","2800.00","3700.00","M","M","-SN","M","M","M","M","M","M","21.20","KTEX 020315Z AUTO 00000KT 10SM -SN SCT028 OVC037 M06/M08 A2989 RMK AO2","M",2023-12-02 03:15:00,0.624764628401923,FALSE,TRUE
"TEX","2023-12-02 03:35","21.20","17.60","85.74","150.00","3.00",0,"29.88","M","5.00","M","SCT","OVC","M","M","2700.00","3800.00","M","M","-SN","M","M","M","M","M","M","16.34","KTEX 020335Z AUTO 15003KT 5SM -SN SCT027 OVC038 M06/M08 A2988 RMK AO2","M",2023-12-02 03:35:00,0.625014995463659,FALSE,TRUE
"TEX","2023-12-02 03:55","21.20","15.80","79.31","130.00","3.00",0,"29.88","M","7.00","M","OVC","M","M","M","3400.00","M","M","M","-SN","M","M","M","M","M","M","16.34","KTEX 020355Z AUTO 13003KT 7SM -SN OVC034 M06/M09 A2988 RMK AO2","M",2023-12-02 03:55:00,0.625264529357907,FALSE,TRUE
"TEX","2023-12-02 04:15","21.20","14.00","73.32","140.00","4.00",0,"29.89","M","10.00","M","OVC","M","M","M","3200.00","M","M","M","-SN","M","M","M","M","M","M","14.81","KTEX 020415Z AUTO 14004KT 10SM -SN OVC032 M06/M10 A2989 RMK AO2","M",2023-12-02 04:15:00,0.625513232857267,FALSE,TRUE
"TEX","2023-12-02 04:35","21.20","14.00","73.32","110.00","3.00",0,"29.89","M","4.00","M","SCT","OVC","M","M","2400.00","3600.00","M","M","-SN","M","M","M","M","M","M","16.34","KTEX 020435Z AUTO 11003KT 4SM -SN SCT024 OVC036 M06/M10 A2989 RMK AO2","M",2023-12-02 04:35:00,0.625761108725115,FALSE,TRUE
"TEX","2023-12-02 04:55","19.40","14.00","79.16","140.00","4.00",0,"29.89","M","7.00","M","BKN","OVC","M","M","2500.00","3200.00","M","M","-SN","M","M","M","M","M","M","12.71","KTEX 020455Z AUTO 14004KT 7SM -SN BKN025 OVC032 M07/M10 A2989 RMK AO2","M",2023-12-02 04:55:00,0.62600815971563,FALSE,TRUE
"TEX","2023-12-02 05:15","17.60","12.20","79.00","150.00","4.00",0,"29.89","M","10.00","M","SCT","SCT","BKN","M","2500.00","3200.00","8000.00","M","M","M","M","M","M","M","M","10.60","KTEX 020515Z AUTO 15004KT 10SM SCT025 SCT032 BKN080 M08/M11 A2989 RMK AO2","M",2023-12-02 05:15:00,0.626254388573824,FALSE,TRUE
"TEX","2023-12-02 05:35","17.60","12.20","79.00","180.00","3.00",0,"29.89","M","10.00","M","SCT","SCT","OVC","M","2900.00","4200.00","8000.00","M","M","M","M","M","M","M","M","12.23","KTEX 020535Z AUTO 18003KT 10SM SCT029 SCT042 OVC080 M08/M11 A2989 RMK AO2","M",2023-12-02 05:35:00,0.626499798035578,FALSE,TRUE
"TEX","2023-12-02 05:55","17.60","10.40","72.93","140.00","6.00",0,"29.89","M","10.00","M","SCT","BKN","OVC","M","3100.00","4200.00","7000.00","M","M","M","M","M","M","M","M","8.19","KTEX 020555Z AUTO 14006KT 10SM SCT031 BKN042 OVC070 M08/M12 A2989 RMK AO2","M",2023-12-02 05:55:00,0.626744390827664,FALSE,TRUE
"TEX","2023-12-02 06:15","19.40","12.20","73.13","190.00","5.00",0,"29.90","M","10.00","M","BKN","BKN","OVC","M","2300.00","3200.00","4000.00","M","M","M","M","M","M","M","M","11.43","KTEX 020615Z AUTO 19005KT 10SM BKN023 BKN032 OVC040 M07/M11 A2990 RMK AO2","M",2023-12-02 06:15:00,0.626988169667784,FALSE,TRUE
"TEX","2023-12-02 06:35","19.40","12.20","73.13","0.00","0.00",0,"29.90","M","4.00","M","OVC","M","M","M","2200.00","M","M","M","-SN","M","M","M","M","M","M","19.40","KTEX 020635Z AUTO 00000KT 4SM -SN OVC022 M07/M11 A2990 RMK AO2","M",2023-12-02 06:35:00,0.627231137264593,FALSE,TRUE
"TEX","2023-12-02 06:55","17.60","14.00","85.51","0.00","0.00",0,"29.90","M","1.75","M","SCT","OVC","M","M","1300.00","1800.00","M","M","-SN","M","M","M","M","M","M","17.60","KTEX 020655Z AUTO 00000KT 1 3/4SM -SN SCT013 OVC018 M08/M10 A2990 RMK AO2","M",2023-12-02 06:55:00,0.627473296317735,FALSE,TRUE
"TEX","2023-12-02 07:15","17.60","14.00","85.51","0.00","0.00",0,"29.90","M","1.25","M","OVC","M","M","M","1200.00","M","M","M","SN","M","M","M","M","M","M","17.60","KTEX 020715Z AUTO 00000KT 1 1/4SM SN OVC012 M08/M10 A2990 RMK AO2","M",2023-12-02 07:15:00,0.627714649517867,FALSE,TRUE
"TEX","2023-12-02 07:35","19.40","14.00","79.16","0.00","0.00",0,"29.89","M","1.25","M","OVC","M","M","M","1000.00","M","M","M","SN","M","M","M","M","M","M","19.40","KTEX 020735Z AUTO 00000KT 1 1/4SM SN OVC010 M07/M10 A2989 RMK AO2","M",2023-12-02 07:35:00,0.627955199546695,FALSE,TRUE
"TEX","2023-12-02 07:55","19.40","15.80","85.63","0.00","0.00",0,"29.89","M","0.75","M","OVC","M","M","M","700.00","M","M","M","SN","M","M","M","M","M","M","19.40","KTEX 020755Z AUTO 00000KT 3/4SM SN OVC007 M07/M09 A2989 RMK AO2","M",2023-12-02 07:55:00,0.628194949076998,FALSE,TRUE
"TEX","2023-12-02 08:15","19.40","15.80","85.63","0.00","0.00",0,"29.89","M","1.25","M","OVC","M","M","M","700.00","M","M","M","SN","M","M","M","M","M","M","19.40","KTEX 020815Z AUTO 00000KT 1 1/4SM SN OVC007 M07/M09 A2989 RMK AO2","M",2023-12-02 08:15:00,0.628433900772664,FALSE,TRUE
"TEX","2023-12-02 08:35","19.40","15.80","85.63","240.00","3.00",0,"29.89","M","1.75","M","BKN","OVC","M","M","800.00","1500.00","M","M","-SN","M","M","M","M","M","M","14.28","KTEX 020835Z AUTO 24003KT 1 3/4SM -SN BKN008 OVC015 M07/M09 A2989 RMK AO2","M",2023-12-02 08:35:00,0.628672057288713,FALSE,TRUE
"TEX","2023-12-02 08:55","19.40","15.80","85.63","310.00","6.00",0,"29.90","M","0.75","M","OVC","M","M","M","600.00","M","M","M","SN","M","M","M","M","M","M","10.36","KTEX 020855Z AUTO 31006KT 3/4SM SN OVC006 M07/M09 A2990 RMK AO2","M",2023-12-02 08:55:00,0.628909421271331,FALSE,TRUE
"TEX","2023-12-02 09:15","19.40","14.00","79.16","290.00","8.00",0,"29.91","M","4.00","14.00","SCT","BKN","OVC","M","600.00","1500.00","1900.00","M","-SN","M","M","M","M","M","M","8.59","KTEX 020915Z AUTO 29008G14KT 4SM -SN SCT006 BKN015 OVC019 M07/M10 A2991 RMK AO2","M",2023-12-02 09:15:00,0.629145995357899,FALSE,TRUE
"TEX","2023-12-02 09:35","19.40","14.00","79.16","280.00","4.00",0,"29.92","M","5.00","M","BKN","BKN","OVC","M","1900.00","3000.00","6000.00","M","-SN","M","M","M","M","M","M","12.71","KTEX 020935Z AUTO 28004KT 5SM -SN BKN019 BKN030 OVC060 M07/M10 A2992 RMK AO2","M",2023-12-02 09:35:00,0.62938178217702,FALSE,TRUE
"TEX","2023-12-02 09:55","19.40","14.00","79.16","300.00","6.00",0,"29.93","M","2.00","M","OVC","M","M","M","1800.00","M","M","M","-SN","M","M","M","M","M","M","10.36","KTEX 020955Z AUTO 30006KT 2SM -SN OVC018 M07/M10 A2993 RMK AO2","M",2023-12-02 09:55:00,0.62961678434855,FALSE,TRUE
"TEX","2023-12-02 10:15","19.40","14.00","79.16","280.00","6.00",0,"29.93","M","2.00","M","OVC","M","M","M","1400.00","M","M","M","-SN","M","M","M","M","M","M","10.36","KTEX 021015Z AUTO 28006KT 2SM -SN OVC014 M07/M10 A2993 RMK AO2","M",2023-12-02 10:15:00,0.629851004483625,FALSE,TRUE
"TEX","2023-12-02 10:35","19.40","14.00","79.16","290.00","10.00",0,"29.93","M","1.75","17.00","BKN","OVC","M","M","1300.00","1900.00","M","M","-SN","M","M","M","M","M","M","7.17","KTEX 021035Z AUTO 29010G17KT 1 3/4SM -SN BKN013 OVC019 M07/M10 A2993 RMK AO2","M",2023-12-02 10:35:00,0.630084445184696,FALSE,TRUE
"TEX","2023-12-02 10:55","19.40","14.00","79.16","280.00","5.00",0,"29.93","M","5.00","M","SCT","OVC","M","M","1300.00","2400.00","M","M","-SN","M","M","M","M","M","M","11.43","KTEX 021055Z AUTO 28005KT 5SM -SN SCT013 OVC024 M07/M10 A2993 RMK AO2","M",2023-12-02 10:55:00,0.630317109045549,FALSE,TRUE
"TEX","2023-12-02 11:15","19.40","14.00","79.16","300.00","5.00",0,"29.93","M","4.00","M","SCT","OVC","M","M","1600.00","2200.00","M","M","-SN","M","M","M","M","M","M","11.43","KTEX 021115Z AUTO 30005KT 4SM -SN SCT016 OVC022 M07/M10 A2993 RMK AO2","M",2023-12-02 11:15:00,0.630548998651342,FALSE,TRUE
"TEX","2023-12-02 11:35","19.40","14.00","79.16","280.00","9.00",0,"29.93","M","2.50","M","OVC","M","M","M","1800.00","M","M","M","-SN","M","M","M","M","M","M","7.85","KTEX 021135Z AUTO 28009KT 2 1/2SM -SN OVC018 M07/M10 A2993 RMK AO2","M",2023-12-02 11:35:00,0.630780116578628,FALSE,TRUE
"TEX","2023-12-02 11:55","19.40","14.00","79.16","300.00","11.00",0,"29.93","M","1.75","14.00","SCT","OVC","M","M","700.00","1300.00","M","M","-SN","M","M","M","M","M","M","6.54","KTEX 021155Z AUTO 30011G14KT 1 3/4SM -SN SCT007 OVC013 M07/M10 A2993 RMK AO2","M",2023-12-02 11:55:00,0.631010465395385,FALSE,TRUE
"TEX","2023-12-02 12:15","19.40","14.00","79.16","290.00","10.00",0,"29.93","M","1.75","14.00","OVC","M","M","M","1300.00","M","M","M","-SN","M","M","M","M","M","M","7.17","KTEX 021215Z AUTO 29010G14KT 1 3/4SM -SN OVC013 M07/M10 A2993 RMK AO2","M",2023-12-02 12:15:00,0.631240047661048,FALSE,TRUE
"TEX","2023-12-02 12:35","19.40","14.00","79.16","300.00","11.00",0,"29.95","M","1.75","18.00","OVC","M","M","M","1300.00","M","M","M","-SN","M","M","M","M","M","M","6.54","KTEX 021235Z AUTO 30011G18KT 1 3/4SM -SN OVC013 M07/M10 A2995 RMK AO2","M",2023-12-02 12:35:00,0.631468865926533,FALSE,TRUE
"TEX","2023-12-02 12:55","19.40","14.00","79.16","290.00","11.00",0,"29.96","M","4.00","18.00","OVC","M","M","M","1300.00","M","M","M","-SN","M","M","M","M","M","M","6.54","KTEX 021255Z AUTO 29011G18KT 4SM -SN OVC013 M07/M10 A2996 RMK AO2","M",2023-12-02 12:55:00,0.631696922734268,FALSE,TRUE
"TEX","2023-12-02 13:15","19.40","12.20","73.13","290.00","11.00",0,"29.97","M","10.00","17.00","OVC","M","M","M","1300.00","M","M","M","-SN","M","M","M","M","M","M","6.54","KTEX 021315Z AUTO 29011G17KT 10SM -SN OVC013 M07/M11 A2997 RMK AO2","M",2023-12-02 13:15:00,0.63192422061822,FALSE,TRUE
"TEX","2023-12-02 13:35","19.40","12.20","73.13","280.00","9.00",0,"29.98","M","5.00","M","OVC","M","M","M","1300.00","M","M","M","-SN","M","M","M","M","M","M","7.85","KTEX 021335Z AUTO 28009KT 5SM -SN OVC013 M07/M11 A2998 RMK AO2","M",2023-12-02 13:35:00,0.632150762103922,FALSE,TRUE
"TEX","2023-12-02 13:55","19.40","12.20","73.13","280.00","5.00",0,"29.99","M","7.00","15.00","BKN","BKN","OVC","M","1300.00","1900.00","2700.00","M","-SN","M","M","M","M","M","M","11.43","KTEX 021355Z AUTO 28005G15KT 7SM -SN BKN013 BKN019 OVC027 M07/M11 A2999 RMK AO2","M",2023-12-02 13:55:00,0.632376549708506,FALSE,TRUE
"TEX","2023-12-02 14:15","17.60","14.00","85.51","280.00","7.00",0,"29.99","M","5.00","M","BKN","OVC","M","M","1700.00","2500.00","M","M","-SN","M","M","M","M","M","M","7.23","KTEX 021415Z AUTO 28007KT 5SM -SN BKN017 OVC025 M08/M10 A2999 RMK AO2","M",2023-12-02 14:15:00,0.632601585940724,FALSE,TRUE
"TEX","2023-12-02 14:35","17.60","14.00","85.51","260.00","5.00",0,"29.99","M","7.00","M","SCT","BKN","OVC","M","1900.00","2400.00","2800.00","M","-SN","M","M","M","M","M","M","9.29","KTEX 021435Z AUTO 26005KT 7SM -SN SCT019 BKN024 OVC028 M08/M10 A2999 RMK AO2","M",2023-12-02 14:35:00,0.632825873300981,FALSE,TRUE
"TEX","2023-12-02 14:55","17.60","14.00","85.51","260.00","6.00",0,"29.99","M","5.00","M","BKN","BKN","OVC","M","1900.00","2800.00","3500.00","M","-SN","M","M","M","M","M","M","8.19","KTEX 021455Z AUTO 26006KT 5SM -SN BKN019 BKN028 OVC035 M08/M10 A2999 RMK AO2","M",2023-12-02 14:55:00,0.633049414281361,FALSE,TRUE
"TEX","2023-12-02 15:15","17.60","14.00","85.51","270.00","7.00",0,"29.99","M","2.50","M","SCT","BKN","OVC","M","1600.00","2300.00","2800.00","M","-SN","M","M","M","M","M","M","7.23","KTEX 021515Z AUTO 27007KT 2 1/2SM -SN SCT016 BKN023 OVC028 M08/M10 A2999 RMK AO2","M",2023-12-02 15:15:00,0.633272211365656,FALSE,TRUE
"TEX","2023-12-02 15:35","19.40","14.00","79.16","270.00","8.00",0,"30.01","M","4.00","M","SCT","BKN","OVC","M","1400.00","2300.00","2800.00","M","-SN","M","M","M","M","M","M","8.59","KTEX 021535Z AUTO 27008KT 4SM -SN SCT014 BKN023 OVC028 M07/M10 A3001 RMK AO2","M",2023-12-02 15:35:00,0.63349426702939,FALSE,TRUE
"TEX","2023-12-02 15:55","19.40","14.00","79.16","280.00","11.00",0,"30.02","M","3.00","M","SCT","BKN","OVC","M","1500.00","2400.00","2900.00","M","-SN","M","M","M","M","M","M","6.54","KTEX 021555Z AUTO 28011KT 3SM -SN SCT015 BKN024 OVC029 M07/M10 A3002 RMK AO2","M",2023-12-02 15:55:00,0.633715583739852,FALSE,TRUE
"TEX","2023-12-02 16:15","19.40","14.00","79.16","270.00","9.00",0,"30.03","M","7.00","M","SCT","BKN","OVC","M","2000.00","2700.00","3500.00","M","-SN","M","M","M","M","M","M","7.85","KTEX 021615Z AUTO 27009KT 7SM -SN SCT020 BKN027 OVC035 M07/M10 A3003 RMK AO2","M",2023-12-02 16:15:00,0.633936163956118,FALSE,TRUE
"TEX","2023-12-02 16:35","19.40","14.00","79.16","280.00","7.00",0,"30.04","M","5.00","M","SCT","BKN","OVC","M","1500.00","2800.00","3900.00","M","-SN","M","M","M","M","M","M","9.42","KTEX 021635Z AUTO 28007KT 5SM -SN SCT015 BKN028 OVC039 M07/M10 A3004 RMK AO2","M",2023-12-02 16:35:00,0.634156010129081,FALSE,TRUE
"TEX","2023-12-02 16:55","19.40","14.00","79.16","270.00","8.00",0,"30.05","M","2.00","M","BKN","OVC","M","M","1800.00","2600.00","M","M","-SN","M","M","M","M","M","M","8.59","KTEX 021655Z AUTO 27008KT 2SM -SN BKN018 OVC026 M07/M10 A3005 RMK AO2 VIS 1/2V5","M",2023-12-02 16:55:00,0.63437512470148,FALSE,TRUE
"TEX","2023-12-02 17:15","21.20","14.00","73.32","270.00","8.00",0,"30.06","M","10.00","M","OVC","M","M","M","2500.00","M","M","M","-SN","M","M","M","M","M","M","10.81","KTEX 021715Z AUTO 27008KT 10SM -SN OVC025 M06/M10 A3006 RMK AO2","M",2023-12-02 17:15:00,0.634593510107922,FALSE,TRUE
"TEX","2023-12-02 17:35","21.20","14.00","73.32","280.00","6.00",0,"30.07","M","10.00","M","BKN","OVC","M","M","2400.00","3100.00","M","M","-SN","M","M","M","M","M","M","12.52","KTEX 021735Z AUTO 28006KT 10SM -SN BKN024 OVC031 M06/M10 A3007 RMK AO2","M",2023-12-02 17:35:00,0.634811168774915,FALSE,TRUE
"TEX","2023-12-02 17:55","21.20","12.20","67.73","260.00","5.00",0,"30.08","M","10.00","M","BKN","OVC","M","M","2200.00","2900.00","M","M","-SN","M","M","M","M","M","M","13.57","KTEX 021755Z AUTO 26005KT 10SM -SN BKN022 OVC029 M06/M11 A3008 RMK AO2","M",2023-12-02 17:55:00,0.63502810312089,FALSE,TRUE
"TEX","2023-12-02 18:15","21.20","12.20","67.73","280.00","6.00",0,"30.08","M","10.00","M","SCT","BKN","OVC","M","2300.00","3000.00","3700.00","M","-SN","M","M","M","M","M","M","12.52","KTEX 021815Z AUTO 28006KT 10SM -SN SCT023 BKN030 OVC037 M06/M11 A3008 RMK AO2","M",2023-12-02 18:15:00,0.635244315556232,FALSE,TRUE
"TEX","2023-12-02 18:35","21.20","12.20","67.73","280.00","4.00",0,"30.08","M","10.00","M","SCT","OVC","M","M","2800.00","3400.00","M","M","M","M","M","M","M","M","M","14.81","KTEX 021835Z AUTO 28004KT 10SM SCT028 OVC034 M06/M11 A3008 RMK AO2","M",2023-12-02 18:35:00,0.635459808483302,FALSE,TRUE
"TEX","2023-12-02 18:55","23.00","12.20","62.78","250.00","7.00",0,"30.07","M","10.00","M","BKN","OVC","M","M","2600.00","3400.00","M","M","-SN","M","M","M","M","M","M","13.81","KTEX 021855Z AUTO 25007KT 10SM -SN BKN026 OVC034 M05/M11 A3007 RMK AO2","M",2023-12-02 18:55:00,0.635674584296469,FALSE,TRUE
"TEX","2023-12-02 19:15","23.00","10.40","57.96","280.00","8.00",0,"30.08","M","10.00","M","OVC","M","M","M","2800.00","M","M","M","M","M","M","M","M","M","M","13.03","KTEX 021915Z AUTO 28008KT 10SM OVC028 M05/M12 A3008 RMK AO2","M",2023-12-02 19:15:00,0.635888645382134,FALSE,TRUE
"TEX","2023-12-02 19:35","23.00","10.40","57.96","300.00","5.00",0,"30.08","M","10.00","M","BKN","OVC","M","M","2900.00","3500.00","M","M","M","M","M","M","M","M","M","15.71","KTEX 021935Z AUTO 30005KT 10SM BKN029 OVC035 M05/M12 A3008 RMK AO2","M",2023-12-02 19:35:00,0.636101994118754,FALSE,TRUE
"TEX","2023-12-02 19:55","23.00","10.40","57.96","270.00","7.00",0,"30.08","M","10.00","M","SCT","BKN","OVC","M","2500.00","3100.00","3700.00","M","-SN","M","M","M","M","M","M","13.81","KTEX 021955Z AUTO 27007KT 10SM -SN SCT025 BKN031 OVC037 M05/M12 A3008 RMK AO2","M",2023-12-02 19:55:00,0.636314632876873,FALSE,TRUE
"TEX","2023-12-02 20:15","23.00","10.40","57.96","260.00","5.00",0,"30.08","M","10.00","M","BKN","OVC","M","M","3700.00","4300.00","M","M","M","M","M","M","M","M","M","15.71","KTEX 022015Z AUTO 26005KT 10SM BKN037 OVC043 M05/M12 A3008 RMK AO2","M",2023-12-02 20:15:00,0.636526564019148,FALSE,TRUE
"TEX","2023-12-02 20:35","23.00","10.40","57.96","240.00","3.00",0,"30.07","M","10.00","M","OVC","M","M","M","3800.00","M","M","M","M","M","M","M","M","M","M","18.40","KTEX 022035Z AUTO 24003KT 10SM OVC038 M05/M12 A3007 RMK AO2","M",2023-12-02 20:35:00,0.636737789900369,FALSE,TRUE
"TEX","2023-12-02 20:55","23.00","8.60","53.47","220.00","5.00",0,"30.06","M","10.00","M","BKN","BKN","BKN","M","4100.00","4600.00","5500.00","M","M","M","M","M","M","M","M","15.71","KTEX 022055Z AUTO 22005KT 10SM BKN041 BKN046 BKN055 M05/M13 A3006 RMK AO2","M",2023-12-02 20:55:00,0.636948312867494,FALSE,TRUE
"TEX","2023-12-02 21:15","26.60","6.80","42.42","220.00","4.00",0,"30.06","M","10.00","M","BKN","OVC","M","M","4400.00","5000.00","M","M","M","M","M","M","M","M","M","21.11","KTEX 022115Z AUTO 22004KT 10SM BKN044 OVC050 M03/M14 A3006 RMK AO2","M",2023-12-02 21:15:00,0.637158135259669,FALSE,TRUE
"TEX","2023-12-02 21:35","24.80","6.80","45.71","0.00","0.00",0,"30.06","M","10.00","M","SCT","SCT","OVC","M","4600.00","5000.00","7000.00","M","M","M","M","M","M","M","M","24.80","KTEX 022135Z AUTO 00000KT 10SM SCT046 SCT050 OVC070 M04/M14 A3006 RMK AO2","M",2023-12-02 21:35:00,0.637367259408255,FALSE,TRUE
"TEX","2023-12-02 21:55","23.00","5.00","45.41","0.00","0.00",0,"30.06","M","10.00","M","SCT","SCT","OVC","M","4200.00","5000.00","7000.00","M","M","M","M","M","M","M","M","23.00","KTEX 022155Z AUTO 00000KT 10SM SCT042 SCT050 OVC070 M05/M15 A3006 RMK AO2","M",2023-12-02 21:55:00,0.637575687636858,FALSE,TRUE
"TEX","2023-12-02 22:15","23.00","6.80","49.29","0.00","0.00",0,"30.06","M","10.00","M","SCT","SCT","OVC","M","4000.00","5000.00","7000.00","M","M","M","M","M","M","M","M","23.00","KTEX 022215Z AUTO 00000KT 10SM SCT040 SCT050 OVC070 M05/M14 A3006 RMK AO2","M",2023-12-02 22:15:00,0.637783422261347,FALSE,TRUE
"TEX","2023-12-02 22:35","23.00","6.80","49.29","0.00","0.00",0,"30.07","M","10.00","M","SCT","BKN","OVC","M","4200.00","5000.00","7000.00","M","M","M","M","M","M","M","M","23.00","KTEX 022235Z AUTO 00000KT 10SM SCT042 BKN050 OVC070 M05/M14 A3007 RMK AO2","M",2023-12-02 22:35:00,0.637990465589888,FALSE,TRUE
"TEX","2023-12-02 22:55","23.00","8.60","53.47","0.00","0.00",0,"30.07","M","10.00","M","OVC","M","M","M","6000.00","M","M","M","M","M","M","M","M","M","M","23.00","KTEX 022255Z AUTO 00000KT 10SM OVC060 M05/M13 A3007 RMK AO2","M",2023-12-02 22:55:00,0.638196819922965,FALSE,TRUE
"TEX","2023-12-02 23:15","23.00","8.60","53.47","0.00","0.00",0,"30.07","M","10.00","M","BKN","OVC","M","M","5000.00","6000.00","M","M","M","M","M","M","M","M","M","23.00","KTEX 022315Z AUTO 00000KT 10SM BKN050 OVC060 M05/M13 A3007 RMK AO2","M",2023-12-02 23:15:00,0.638402487553405,FALSE,TRUE
