station,valid,tmpc,relh,drct,sped,p01m
TEX,2024-03-12 13:15,-1.00,50.47,120.00,8.05,0.00
TEX,2024-03-12 13:35,-2.00,54.31,130.00,5.75,0.00
TEX,2024-03-12 13:55,-2.00,54.31,130.00,5.75,0.00
TEX,2024-03-12 14:15,-1.00,50.47,140.00,4.60,0.00
TEX,2024-03-12 14:35,-1.00,50.47,120.00,8.05,0.00
TEX,2024-03-12 14:55,-1.00,50.47,130.00,8.05,0.00
TEX,2024-03-12 15:15,0.00,46.92,110.00,4.60,0.00
TEX,2024-03-12 15:35,0.00,46.92,100.00,3.45,0.00
TEX,2024-03-12 15:55,1.00,43.65,0.00,0.00,0.00
TEX,2024-03-12 16:15,2.00,37.53,0.00,0.00,0.00
TEX,2024-03-12 16:35,3.00,34.96,0.00,0.00,0.00
TEX,2024-03-12 16:55,3.00,32.27,0.00,0.00,0.00
TEX,2024-03-12 17:15,4.00,27.74,0.00,0.00,0.00
TEX,2024-03-12 17:35,5.00,21.97,0.00,0.00,0.00
TEX,2024-03-12 17:55,6.00,18.87,0.00,0.00,0.00
TEX,2024-03-12 18:15,6.00,18.87,250.00,4.60,0.00
TEX,2024-03-12 18:35,6.00,20.50,220.00,5.75,0.00
TEX,2024-03-12 18:55,6.00,20.50,0.00,0.00,0.00
TEX,2024-03-12 19:15,6.00,17.36,0.00,0.00,0.00
TEX,2024-03-12 19:35,6.00,18.87,260.00,3.45,0.00
TEX,2024-03-12 19:55,6.00,20.50,280.00,9.20,0.00
TEX,2024-03-12 20:15,6.00,22.25,280.00,9.20,0.00
TEX,2024-03-12 20:35,6.00,22.25,270.00,6.90,0.00
TEX,2024-03-12 20:55,6.00,17.36,300.00,9.20,0.00
TEX,2024-03-12 21:15,6.00,17.36,290.00,8.05,0.00
TEX,2024-03-12 21:35,6.00,17.36,290.00,4.60,0.00
TEX,2024-03-12 21:55,6.00,18.87,270.00,8.05,0.00
TEX,2024-03-12 22:15,6.00,20.50,270.00,4.60,0.00
TEX,2024-03-12 22:35,6.00,22.25,270.00,8.05,0.00
TEX,2024-03-12 22:55,5.00,28.04,270.00,8.05,0.00
TEX,2024-03-12 23:15,5.00,25.87,210.00,5.75,0.00
TEX,2024-03-12 23:35,4.00,32.58,170.00,13.80,0.00
TEX,2024-03-12 23:55,2.00,51.33,170.00,16.10,0.00
TEX,2024-03-13 00:15,2.00,55.41,170.00,13.80,0.00
TEX,2024-03-13 00:35,1.00,59.53,160.00,13.80,0.00
TEX,2024-03-13 00:55,1.00,59.53,120.00,8.05,0.00
TEX,2024-03-13 01:15,1.00,59.53,160.00,11.50,0.00
TEX,2024-03-13 01:35,1.00,64.23,150.00,9.20,0.00
TEX,2024-03-13 01:55,1.00,64.23,150.00,5.75,0.00
TEX,2024-03-13 02:15,0.00,69.04,210.00,3.45,0.00
TEX,2024-03-13 02:35,0.00,69.04,110.00,3.45,0.00
TEX,2024-03-13 02:55,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 03:15,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 03:35,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 03:55,-1.00,92.92,0.00,0.00,0.00
TEX,2024-03-13 04:15,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 04:35,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 04:55,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 05:15,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 05:35,0.00,80.22,290.00,3.45,0.00
TEX,2024-03-13 05:55,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 06:15,0.00,69.04,310.00,4.60,0.00
TEX,2024-03-13 06:35,0.00,63.99,290.00,4.60,0.00
TEX,2024-03-13 06:55,0.00,63.99,280.00,3.45,0.00
TEX,2024-03-13 07:15,0.00,74.44,120.00,6.90,0.00
TEX,2024-03-13 07:35,0.00,69.04,110.00,9.20,0.00
TEX,2024-03-13 07:55,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 08:15,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 08:35,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 08:55,0.00,69.04,140.00,3.45,0.00
TEX,2024-03-13 09:15,0.00,74.44,150.00,3.45,0.00
TEX,2024-03-13 09:35,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 09:55,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 10:15,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 10:35,-1.00,80.07,0.00,0.00,0.00
TEX,2024-03-13 10:55,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-13 11:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 11:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 11:55,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 12:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 12:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 12:55,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 13:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 13:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-13 13:55,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-13 14:15,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-13 14:35,-2.00,86.18,0.00,0.00,0.00
TEX,2024-03-13 14:55,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-13 15:15,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-13 15:35,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-13 15:55,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-13 16:15,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-13 16:35,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 16:55,0.00,69.04,0.00,0.00,0.00
TEX,2024-03-13 17:15,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-13 17:35,0.00,74.44,0.00,0.00,1.52
TEX,2024-03-13 17:55,0.00,74.44,290.00,10.35,2.03
TEX,2024-03-13 18:15,-2.00,79.92,300.00,9.20,0.00
TEX,2024-03-13 18:35,-2.00,79.92,310.00,10.35,0.00
TEX,2024-03-13 18:55,-1.00,68.83,290.00,11.50,0.00
TEX,2024-03-13 19:15,-1.00,74.26,280.00,9.20,0.00
TEX,2024-03-13 19:35,-2.00,79.92,280.00,6.90,0.00
TEX,2024-03-13 19:55,-2.00,79.92,290.00,3.45,0.00
TEX,2024-03-13 20:15,-1.00,74.26,230.00,4.60,0.25
TEX,2024-03-13 20:35,-1.00,80.07,300.00,4.60,0.25
TEX,2024-03-13 20:55,0.00,63.99,270.00,9.20,0.25
TEX,2024-03-13 21:15,0.00,63.99,270.00,9.20,0.00
TEX,2024-03-13 21:35,0.00,63.99,280.00,9.20,0.00
TEX,2024-03-13 21:55,0.00,63.99,280.00,13.80,0.00
TEX,2024-03-13 22:15,-2.00,79.92,300.00,12.65,0.00
TEX,2024-03-13 22:35,-2.00,79.92,280.00,10.35,0.00
TEX,2024-03-13 22:55,-3.00,86.07,270.00,13.80,0.00
TEX,2024-03-13 23:15,-2.00,79.92,270.00,9.20,0.00
TEX,2024-03-13 23:35,-2.00,74.08,270.00,8.05,0.00
TEX,2024-03-13 23:55,-2.00,74.08,260.00,9.20,0.00
TEX,2024-03-14 00:15,-2.00,74.08,260.00,10.35,0.00
TEX,2024-03-14 00:35,-3.00,86.07,250.00,5.75,0.00
TEX,2024-03-14 00:55,-3.00,86.07,230.00,4.60,0.00
TEX,2024-03-14 01:15,-3.00,86.07,240.00,4.60,0.00
TEX,2024-03-14 01:35,-3.00,86.07,230.00,5.75,0.00
TEX,2024-03-14 01:55,-3.00,86.07,0.00,0.00,0.00
TEX,2024-03-14 02:15,-3.00,86.07,0.00,0.00,0.00
TEX,2024-03-14 02:35,-3.00,86.07,0.00,0.00,0.00
TEX,2024-03-14 02:55,-3.00,86.07,0.00,0.00,0.00
TEX,2024-03-14 03:15,-4.00,85.96,0.00,0.00,0.00
TEX,2024-03-14 03:35,-4.00,92.74,0.00,0.00,0.00
TEX,2024-03-14 03:55,-4.00,92.74,0.00,0.00,0.00
TEX,2024-03-14 04:15,-4.00,92.74,0.00,0.00,0.00
TEX,2024-03-14 04:35,-4.00,92.74,260.00,3.45,0.00
TEX,2024-03-14 04:55,-4.00,85.96,270.00,4.60,0.00
TEX,2024-03-14 05:15,-5.00,92.69,270.00,4.60,0.00
TEX,2024-03-14 05:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 05:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 06:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 06:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 07:15,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 07:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 07:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 08:15,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 08:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 08:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 09:15,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 09:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 09:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 10:15,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 10:35,-5.00,92.69,270.00,4.60,0.00
TEX,2024-03-14 10:55,-5.00,92.69,270.00,4.60,0.00
TEX,2024-03-14 11:15,-5.00,85.85,0.00,0.00,0.00
TEX,2024-03-14 11:35,-5.00,85.85,270.00,3.45,0.00
TEX,2024-03-14 11:55,-6.00,92.63,270.00,5.75,0.00
TEX,2024-03-14 12:15,-6.00,92.63,270.00,6.90,0.00
TEX,2024-03-14 12:35,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 12:55,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 13:15,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 13:35,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 13:55,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 14:15,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 14:35,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 14:55,-6.00,92.63,0.00,0.00,0.00
TEX,2024-03-14 15:15,-5.00,85.85,0.00,0.00,0.00
TEX,2024-03-14 15:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-14 15:55,-5.00,85.85,220.00,3.45,0.00
TEX,2024-03-14 16:15,-5.00,85.85,0.00,0.00,0.00
TEX,2024-03-14 16:35,-4.00,79.62,0.00,0.00,0.00
TEX,2024-03-14 16:55,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-14 17:15,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-14 17:35,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-14 17:55,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-14 18:15,-2.00,68.61,0.00,0.00,0.51
TEX,2024-03-14 18:35,-2.00,68.61,0.00,0.00,2.29
TEX,2024-03-14 18:55,-2.00,68.61,0.00,0.00,2.79
TEX,2024-03-14 19:15,-2.00,74.08,0.00,0.00,0.00
TEX,2024-03-14 19:35,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-14 19:55,-1.00,74.26,270.00,3.45,0.00
TEX,2024-03-14 20:15,0.00,63.99,0.00,0.00,0.00
TEX,2024-03-14 20:35,0.00,69.04,270.00,4.60,0.00
TEX,2024-03-14 20:55,-1.00,74.26,280.00,5.75,0.00
TEX,2024-03-14 21:15,-1.00,80.07,0.00,0.00,0.00
TEX,2024-03-14 21:35,-1.00,80.07,0.00,0.00,0.00
TEX,2024-03-14 21:55,-1.00,86.28,280.00,5.75,0.00
TEX,2024-03-14 22:15,-2.00,86.18,270.00,3.45,0.00
TEX,2024-03-14 22:35,-1.00,80.07,330.00,3.45,0.00
TEX,2024-03-14 22:55,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-14 23:15,-2.00,79.92,250.00,4.60,0.00
TEX,2024-03-14 23:35,-1.00,80.07,260.00,5.75,0.00
TEX,2024-03-14 23:55,-2.00,86.18,0.00,0.00,0.00
TEX,2024-03-15 00:15,-1.00,74.26,0.00,0.00,0.00
TEX,2024-03-15 00:35,-1.00,68.83,0.00,0.00,0.00
TEX,2024-03-15 00:55,0.00,54.87,100.00,3.45,0.00
TEX,2024-03-15 01:15,-1.00,63.75,220.00,4.60,0.00
TEX,2024-03-15 01:35,-1.00,63.75,0.00,0.00,0.00
TEX,2024-03-15 01:55,-2.00,68.61,0.00,0.00,0.00
TEX,2024-03-15 02:15,-2.00,74.08,140.00,4.60,0.00
TEX,2024-03-15 02:35,-2.00,79.92,180.00,3.45,0.00
TEX,2024-03-15 02:55,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-15 03:15,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-15 03:35,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-15 03:55,-2.00,68.61,160.00,4.60,0.00
TEX,2024-03-15 04:15,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-15 04:35,-3.00,79.77,0.00,0.00,0.00
TEX,2024-03-15 04:55,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-15 05:15,-2.00,63.51,0.00,0.00,0.00
TEX,2024-03-15 05:35,-2.00,68.61,0.00,0.00,0.00
TEX,2024-03-15 05:55,-2.00,68.61,0.00,0.00,0.00
TEX,2024-03-15 06:15,-2.00,68.61,0.00,0.00,0.00
TEX,2024-03-15 06:35,-2.00,74.08,200.00,4.60,0.00
TEX,2024-03-15 06:55,-2.00,74.08,0.00,0.00,0.00
TEX,2024-03-15 07:15,-2.00,74.08,110.00,3.45,0.00
TEX,2024-03-15 07:35,-2.00,74.08,0.00,0.00,0.00
TEX,2024-03-15 07:55,-2.00,74.08,0.00,0.00,0.00
TEX,2024-03-15 08:15,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-15 08:35,-2.00,79.92,130.00,3.45,0.00
TEX,2024-03-15 08:55,-3.00,86.07,0.00,0.00,0.00
TEX,2024-03-15 09:15,-2.00,79.92,150.00,8.05,0.00
TEX,2024-03-15 09:35,-2.00,79.92,100.00,13.80,0.00
TEX,2024-03-15 09:55,-2.00,79.92,140.00,9.20,0.00
TEX,2024-03-15 10:15,-2.00,79.92,110.00,10.35,0.00
TEX,2024-03-15 10:35,-2.00,86.18,100.00,5.75,0.00
TEX,2024-03-15 10:55,-2.00,86.18,120.00,10.35,0.00
TEX,2024-03-15 11:15,-2.00,86.18,120.00,11.50,0.00
TEX,2024-03-15 11:35,-2.00,86.18,110.00,8.05,0.00
TEX,2024-03-15 11:55,-2.00,92.86,90.00,8.05,0.00
TEX,2024-03-15 12:15,-2.00,86.18,110.00,10.35,0.00
TEX,2024-03-15 12:35,-2.00,86.18,110.00,11.50,0.00
TEX,2024-03-15 12:55,-2.00,86.18,110.00,8.05,0.00
TEX,2024-03-15 13:15,-2.00,79.92,130.00,10.35,0.00
TEX,2024-03-15 13:35,-2.00,86.18,130.00,9.20,0.00
TEX,2024-03-15 13:55,-2.00,86.18,0.00,0.00,0.00
TEX,2024-03-15 14:15,-1.00,80.07,110.00,6.90,0.00
TEX,2024-03-15 14:35,-1.00,80.07,120.00,9.20,0.00
TEX,2024-03-15 14:55,-1.00,86.28,120.00,5.75,0.00
TEX,2024-03-15 15:15,0.00,80.22,100.00,3.45,0.00
TEX,2024-03-15 15:35,0.00,74.44,130.00,9.20,0.00
TEX,2024-03-15 15:55,0.00,80.22,150.00,4.60,0.00
TEX,2024-03-15 16:15,1.00,74.63,90.00,4.60,0.00
TEX,2024-03-15 16:35,1.00,74.63,0.00,0.00,0.00
TEX,2024-03-15 16:55,2.00,69.46,230.00,3.45,0.00
TEX,2024-03-15 17:15,2.00,69.46,180.00,8.05,0.00
TEX,2024-03-15 17:35,2.00,69.46,0.00,0.00,0.00
TEX,2024-03-15 17:55,2.00,69.46,110.00,4.60,0.00
TEX,2024-03-15 18:15,2.00,69.46,0.00,0.00,0.00
TEX,2024-03-15 18:35,2.00,69.46,120.00,5.75,0.00
TEX,2024-03-15 18:55,1.00,80.36,200.00,5.75,0.00
TEX,2024-03-15 19:15,1.00,86.49,110.00,4.60,0.00
TEX,2024-03-15 19:35,1.00,80.36,0.00,0.00,0.00
TEX,2024-03-15 19:55,1.00,80.36,200.00,3.45,0.00
TEX,2024-03-15 20:15,2.00,74.80,120.00,4.60,0.00
TEX,2024-03-15 20:35,1.00,80.36,120.00,4.60,0.00
TEX,2024-03-15 20:55,1.00,86.49,0.00,0.00,0.00
TEX,2024-03-15 21:15,2.00,80.51,0.00,0.00,0.00
TEX,2024-03-15 21:35,2.00,74.80,160.00,3.45,0.00
TEX,2024-03-15 21:55,3.00,55.68,0.00,0.00,0.00
TEX,2024-03-15 22:15,3.00,60.04,290.00,5.75,0.00
TEX,2024-03-15 22:35,3.00,55.68,100.00,4.60,0.00
TEX,2024-03-15 22:55,4.00,51.89,100.00,10.35,0.00
TEX,2024-03-15 23:15,2.00,69.46,50.00,3.45,0.00
TEX,2024-03-15 23:35,2.00,69.46,0.00,0.00,0.00
TEX,2024-03-15 23:55,2.00,69.46,0.00,0.00,0.00
TEX,2024-03-16 00:15,3.00,64.70,0.00,0.00,0.00
TEX,2024-03-16 00:35,2.00,69.46,170.00,3.45,0.00
TEX,2024-03-16 00:55,2.00,69.46,100.00,6.90,0.00
TEX,2024-03-16 01:15,1.00,80.36,120.00,10.35,0.00
TEX,2024-03-16 01:35,1.00,74.63,90.00,4.60,0.00
TEX,2024-03-16 01:55,1.00,74.63,100.00,4.60,0.00
TEX,2024-03-16 02:15,1.00,74.63,160.00,4.60,0.00
TEX,2024-03-16 02:35,1.00,74.63,120.00,5.75,0.00
TEX,2024-03-16 02:55,1.00,69.25,0.00,0.00,0.00
TEX,2024-03-16 03:15,1.00,69.25,0.00,0.00,0.00
TEX,2024-03-16 03:35,1.00,69.25,110.00,4.60,0.00
TEX,2024-03-16 03:55,1.00,69.25,140.00,5.75,0.00
TEX,2024-03-16 04:15,0.00,69.04,150.00,6.90,0.00
TEX,2024-03-16 04:35,0.00,63.99,120.00,8.05,0.00
TEX,2024-03-16 04:55,0.00,69.04,130.00,9.20,0.00
TEX,2024-03-16 05:15,1.00,51.04,100.00,10.35,0.00
TEX,2024-03-16 05:35,0.00,54.87,110.00,10.35,0.00
TEX,2024-03-16 05:55,1.00,51.04,120.00,10.35,0.00
TEX,2024-03-16 06:15,0.00,59.27,150.00,8.05,0.00
TEX,2024-03-16 06:35,0.00,59.27,0.00,0.00,0.00
TEX,2024-03-16 06:55,0.00,59.27,160.00,3.45,0.00
TEX,2024-03-16 07:15,0.00,59.27,0.00,0.00,0.00
TEX,2024-03-16 07:35,0.00,54.87,0.00,0.00,0.00
TEX,2024-03-16 07:55,0.00,54.87,0.00,0.00,0.00
TEX,2024-03-16 08:15,0.00,54.87,0.00,0.00,0.00
TEX,2024-03-16 08:35,0.00,59.27,0.00,0.00,0.00
TEX,2024-03-16 08:55,0.00,59.27,160.00,3.45,0.00
TEX,2024-03-16 09:15,0.00,59.27,170.00,4.60,0.00
TEX,2024-03-16 09:35,0.00,59.27,0.00,0.00,0.00
TEX,2024-03-16 09:55,0.00,59.27,0.00,0.00,0.00
TEX,2024-03-16 10:15,-1.00,68.83,250.00,6.90,0.00
TEX,2024-03-16 10:35,-1.00,68.83,260.00,6.90,0.00
TEX,2024-03-16 10:55,-1.00,80.07,260.00,6.90,0.00
TEX,2024-03-16 11:15,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 11:35,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 11:55,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 12:15,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 12:35,-1.00,80.07,0.00,0.00,0.00
TEX,2024-03-16 12:55,-1.00,80.07,0.00,0.00,0.00
TEX,2024-03-16 13:15,-2.00,79.92,0.00,0.00,0.00
TEX,2024-03-16 13:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-16 13:55,-2.00,86.18,0.00,0.00,0.00
TEX,2024-03-16 14:15,-2.00,86.18,0.00,0.00,0.00
TEX,2024-03-16 14:35,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 14:55,-2.00,92.86,240.00,3.45,0.00
TEX,2024-03-16 15:15,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 15:35,-1.00,86.28,0.00,0.00,0.00
TEX,2024-03-16 15:55,0.00,80.22,0.00,0.00,0.00
TEX,2024-03-16 16:15,0.00,80.22,270.00,3.45,0.00
TEX,2024-03-16 16:35,1.00,69.25,0.00,0.00,0.00
TEX,2024-03-16 16:55,1.00,64.23,280.00,5.75,0.00
TEX,2024-03-16 17:15,1.00,69.25,270.00,5.75,0.00
TEX,2024-03-16 17:35,2.00,64.46,280.00,8.05,0.00
TEX,2024-03-16 17:55,2.00,59.79,270.00,5.75,0.00
TEX,2024-03-16 18:15,2.00,59.79,270.00,8.05,0.00
TEX,2024-03-16 18:35,2.00,59.79,260.00,8.05,0.00
TEX,2024-03-16 18:55,2.00,64.46,270.00,9.20,0.00
TEX,2024-03-16 19:15,2.00,64.46,250.00,9.20,0.00
TEX,2024-03-16 19:35,1.00,74.63,280.00,12.65,0.00
TEX,2024-03-16 19:55,1.00,74.63,280.00,10.35,0.00
TEX,2024-03-16 20:15,0.00,80.22,280.00,9.20,0.00
TEX,2024-03-16 20:35,0.00,86.39,280.00,10.35,0.00
TEX,2024-03-16 20:55,0.00,86.39,290.00,5.75,0.00
TEX,2024-03-16 21:15,0.00,86.39,280.00,4.60,0.00
TEX,2024-03-16 21:35,0.00,86.39,300.00,3.45,0.00
TEX,2024-03-16 21:55,0.00,86.39,260.00,5.75,0.76
TEX,2024-03-16 22:15,0.00,86.39,240.00,5.75,0.25
TEX,2024-03-16 22:35,0.00,86.39,270.00,6.90,0.51
TEX,2024-03-16 22:55,0.00,92.97,270.00,4.60,0.51
TEX,2024-03-16 23:15,0.00,92.97,0.00,0.00,0.00
TEX,2024-03-16 23:35,0.00,92.97,260.00,5.75,0.25
TEX,2024-03-16 23:55,0.00,86.39,270.00,9.20,0.25
TEX,2024-03-17 00:15,-1.00,92.92,270.00,8.05,0.00
TEX,2024-03-17 00:35,-1.00,92.92,280.00,9.20,0.00
TEX,2024-03-17 00:55,-1.00,92.92,250.00,4.60,0.00
TEX,2024-03-17 01:15,-1.00,92.92,270.00,11.50,0.00
TEX,2024-03-17 01:35,-1.00,92.92,290.00,4.60,0.00
TEX,2024-03-17 01:55,-1.00,92.92,250.00,4.60,0.00
TEX,2024-03-17 02:15,-1.00,92.92,260.00,3.45,0.00
TEX,2024-03-17 02:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 02:55,-2.00,100.00,230.00,3.45,0.00
TEX,2024-03-17 03:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 03:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 03:55,-2.00,92.86,290.00,3.45,0.00
TEX,2024-03-17 04:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 04:35,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 04:55,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 05:15,-2.00,92.86,0.00,0.00,0.00
TEX,2024-03-17 05:35,-2.00,92.86,120.00,4.60,0.00
TEX,2024-03-17 05:55,-2.00,92.86,90.00,3.45,0.00
TEX,2024-03-17 06:15,-3.00,92.80,130.00,3.45,0.00
TEX,2024-03-17 06:35,-3.00,86.07,130.00,5.75,0.00
TEX,2024-03-17 06:55,-5.00,92.69,140.00,6.90,0.00
TEX,2024-03-17 07:15,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-17 07:35,-4.00,85.96,190.00,3.45,0.00
TEX,2024-03-17 07:55,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-17 08:15,-4.00,85.96,0.00,0.00,0.00
TEX,2024-03-17 08:35,-5.00,92.69,170.00,3.45,0.00
TEX,2024-03-17 08:55,-4.00,85.96,0.00,0.00,0.00
TEX,2024-03-17 09:15,-5.00,92.69,160.00,9.20,0.00
TEX,2024-03-17 09:35,-5.00,92.69,0.00,0.00,0.00
TEX,2024-03-17 09:55,-5.00,92.69,150.00,3.45,0.00
TEX,2024-03-17 10:15,-5.00,85.85,0.00,0.00,0.00
TEX,2024-03-17 10:35,-4.00,85.96,0.00,0.00,0.00
TEX,2024-03-17 10:55,-4.00,85.96,170.00,5.75,0.00
TEX,2024-03-17 11:15,-4.00,85.96,130.00,4.60,0.00
TEX,2024-03-17 11:35,-3.00,79.77,0.00,0.00,0.00
TEX,2024-03-17 11:55,-3.00,79.77,0.00,0.00,0.00
TEX,2024-03-17 12:15,-3.00,79.77,140.00,3.45,0.00
TEX,2024-03-17 12:35,-4.00,79.62,0.00,0.00,0.00
TEX,2024-03-17 12:55,-5.00,85.85,0.00,0.00,0.00
TEX,2024-03-17 13:15,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-17 13:35,-4.00,79.62,0.00,0.00,0.00
TEX,2024-03-17 13:55,-3.00,73.89,250.00,5.75,0.00
TEX,2024-03-17 14:15,-3.00,79.77,0.00,0.00,0.00
TEX,2024-03-17 14:35,-4.00,79.62,0.00,0.00,0.00
TEX,2024-03-17 14:55,-3.00,79.77,0.00,0.00,0.00
TEX,2024-03-17 15:15,-3.00,73.89,0.00,0.00,0.00
TEX,2024-03-17 15:35,-2.00,74.08,0.00,0.00,0.00
TEX,2024-03-17 15:55,-2.00,74.08,0.00,0.00,0.25
TEX,2024-03-17 16:15,-1.00,68.83,0.00,0.00,0.51
TEX,2024-03-17 16:35,0.00,63.99,0.00,0.00,1.02
TEX,2024-03-17 16:55,1.00,59.53,0.00,0.00,1.02
TEX,2024-03-17 17:15,1.00,59.53,0.00,0.00,0.00
TEX,2024-03-17 17:35,2.00,51.33,0.00,0.00,0.00
TEX,2024-03-17 17:55,2.00,43.95,120.00,3.45,0.00
TEX,2024-03-17 18:15,3.00,40.93,0.00,0.00,0.00
TEX,2024-03-17 18:35,2.00,55.41,270.00,8.05,0.25
TEX,2024-03-17 18:55,2.00,59.79,260.00,9.20,0.25
TEX,2024-03-17 19:15,2.00,59.79,270.00,8.05,0.00
TEX,2024-03-17 19:35,2.00,59.79,270.00,10.35,0.00
TEX,2024-03-17 19:55,3.00,60.04,290.00,13.80,0.00
TEX,2024-03-17 20:15,2.00,64.46,270.00,10.35,0.00
TEX,2024-03-17 20:35,2.00,59.79,270.00,11.50,0.00
TEX,2024-03-17 20:55,2.00,64.46,270.00,11.50,0.00
TEX,2024-03-17 21:15,2.00,69.46,250.00,11.50,0.00
TEX,2024-03-17 21:35,2.00,69.46,270.00,10.35,0.00
TEX,2024-03-17 21:55,2.00,74.80,270.00,8.05,0.00
TEX,2024-03-17 22:15,2.00,69.46,280.00,9.20,0.00
TEX,2024-03-17 22:35,2.00,74.80,280.00,6.90,0.00
TEX,2024-03-17 22:55,1.00,80.36,280.00,8.05,0.00
TEX,2024-03-17 23:15,0.00,86.39,0.00,0.00,0.00
TEX,2024-03-17 23:35,0.00,86.39,0.00,0.00,0.00
TEX,2024-03-17 23:55,0.00,86.39,270.00,8.05,0.00
TEX,2024-03-18 00:15,0.00,86.39,270.00,9.20,0.00
